Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,623288,-,-,-,32.45,-99.74,-6,522,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Cloud Type,Temperature
2023,1,1,0,30,0,4.1000000000000005,0,11.4
2023,1,1,1,30,0,4.1000000000000005,0,10.9
2023,1,1,2,30,0,4,7,10.200000000000001
2023,1,1,3,30,0,3.7,0,9.5
2023,1,1,4,30,0,3.6,7,9.1
2023,1,1,5,30,0,3.5,7,9
2023,1,1,6,30,0,3.5,7,8.9
2023,1,1,7,30,0,3.8000000000000003,7,9.4
2023,1,1,8,30,37,4.2,6,11
2023,1,1,9,30,91,3.9000000000000004,6,13.600000000000001
2023,1,1,10,30,306,3.7,7,17.1
2023,1,1,11,30,434,3.8000000000000003,8,20.5
2023,1,1,12,30,532,3.8000000000000003,0,23.200000000000003
2023,1,1,13,30,566,3.9000000000000004,0,24.6
2023,1,1,14,30,415,3.7,7,24.8
2023,1,1,15,30,308,2.7,8,23.3
2023,1,1,16,30,182,1.8,0,19.700000000000003
2023,1,1,17,30,18,1.9000000000000001,7,16.900000000000002
2023,1,1,18,30,0,2.1,7,16
2023,1,1,19,30,0,2.4000000000000004,7,15.5
2023,1,1,20,30,0,2.7,7,15
2023,1,1,21,30,0,3,7,14.5
2023,1,1,22,30,0,3.4000000000000004,7,14
2023,1,1,23,30,0,3.8000000000000003,7,13.4
2023,1,2,0,30,0,4,8,12.9
2023,1,2,1,30,0,4.1000000000000005,0,12.5
2023,1,2,2,30,0,4.3,0,12.4
2023,1,2,3,30,0,4.6000000000000005,0,12.5
2023,1,2,4,30,0,4.800000000000001,0,12.8
2023,1,2,5,30,0,4.9,3,13.100000000000001
2023,1,2,6,30,0,4.800000000000001,5,13.3
2023,1,2,7,30,0,4.800000000000001,3,13.700000000000001
2023,1,2,8,30,58,5.1000000000000005,7,14.9
2023,1,2,9,30,61,5.4,7,16.900000000000002
2023,1,2,10,30,219,5.2,7,18.8
2023,1,2,11,30,240,4.800000000000001,6,20.200000000000003
2023,1,2,12,30,323,4.5,6,21.1
2023,1,2,13,30,300,4.3,7,21.900000000000002
2023,1,2,14,30,366,4.1000000000000005,7,22.700000000000003
2023,1,2,15,30,366,3.5,0,22.3
2023,1,2,16,30,194,3,0,19.700000000000003
2023,1,2,17,30,24,3.9000000000000004,0,17.2
2023,1,2,18,30,0,4.9,0,16.1
2023,1,2,19,30,0,4.800000000000001,0,14.700000000000001
2023,1,2,20,30,0,4.3,0,13.100000000000001
2023,1,2,21,30,0,3.8000000000000003,0,11.9
2023,1,2,22,30,0,3.4000000000000004,3,10.9
2023,1,2,23,30,0,3.1,7,10.200000000000001
2023,1,3,0,30,0,3.1,8,10
2023,1,3,1,30,0,3,3,9.600000000000001
2023,1,3,2,30,0,2.9000000000000004,0,8.700000000000001
2023,1,3,3,30,0,3.2,0,7.9
2023,1,3,4,30,0,3.5,0,7.300000000000001
2023,1,3,5,30,0,3.6,0,6.800000000000001
2023,1,3,6,30,0,3.8000000000000003,7,6.6000000000000005
2023,1,3,7,30,0,4.2,7,7.4
2023,1,3,8,30,50,4.3,7,8.9
2023,1,3,9,30,62,4.4,6,10.8
2023,1,3,10,30,341,5.1000000000000005,7,13.3
2023,1,3,11,30,379,5.800000000000001,7,15.3
2023,1,3,12,30,280,6.4,7,16.400000000000002
2023,1,3,13,30,320,6.800000000000001,7,17
2023,1,3,14,30,367,6.800000000000001,7,17.2
2023,1,3,15,30,210,6.2,7,16.8
