Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,604862,-,-,-,32.45,-100.42,-6,664,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Cloud Type,Temperature
2023,1,1,0,30,0,4.1000000000000005,0,10.5
2023,1,1,1,30,0,4,7,9.8
2023,1,1,2,30,0,3.7,0,8.9
2023,1,1,3,30,0,3.5,7,8.4
2023,1,1,4,30,0,3.4000000000000004,7,8.3
2023,1,1,5,30,0,3.2,7,8.200000000000001
2023,1,1,6,30,0,3.2,7,8.200000000000001
2023,1,1,7,30,0,3.6,6,8.700000000000001
2023,1,1,8,30,31,4,6,10.200000000000001
2023,1,1,9,30,130,3.8000000000000003,6,12.8
2023,1,1,10,30,326,3.7,7,16.400000000000002
2023,1,1,11,30,555,4,0,20.1
2023,1,1,12,30,531,4.2,8,22.8
2023,1,1,13,30,479,4.2,8,24.3
2023,1,1,14,30,400,4.2,7,24.5
2023,1,1,15,30,344,3.2,0,23
2023,1,1,16,30,176,2,7,19.5
2023,1,1,17,30,19,1.9000000000000001,7,16.5
2023,1,1,18,30,0,2.1,7,15.3
2023,1,1,19,30,0,2.5,7,14.8
2023,1,1,20,30,0,2.8000000000000003,7,14.3
2023,1,1,21,30,0,3.1,7,13.9
2023,1,1,22,30,0,3.4000000000000004,7,13.4
2023,1,1,23,30,0,3.7,7,13
2023,1,2,0,30,0,4,7,12.5
2023,1,2,1,30,0,4.3,7,12
2023,1,2,2,30,0,4.7,7,11.8
2023,1,2,3,30,0,5.1000000000000005,7,11.9
2023,1,2,4,30,0,5.1000000000000005,0,12
2023,1,2,5,30,0,4.7,0,11.700000000000001
2023,1,2,6,30,0,4.1000000000000005,0,11.3
2023,1,2,7,30,0,4.1000000000000005,7,11.3
2023,1,2,8,30,36,4.2,7,12.100000000000001
2023,1,2,9,30,94,4.2,6,13.8
2023,1,2,10,30,188,4.1000000000000005,6,15.700000000000001
2023,1,2,11,30,302,4,6,17.6
2023,1,2,12,30,346,4.3,7,19.900000000000002
2023,1,2,13,30,553,4.800000000000001,0,22.1
2023,1,2,14,30,510,5.4,0,23
2023,1,2,15,30,376,5.9,0,22.3
2023,1,2,16,30,202,6.2,0,19.6
2023,1,2,17,30,32,6.1000000000000005,0,16.6
2023,1,2,18,30,0,5.4,0,14.4
2023,1,2,19,30,0,4.9,0,12.8
2023,1,2,20,30,0,4.7,0,11.700000000000001
2023,1,2,21,30,0,4.5,0,10.9
2023,1,2,22,30,0,4.2,0,10.200000000000001
2023,1,2,23,30,0,4,3,9.700000000000001
2023,1,3,0,30,0,3.9000000000000004,0,9.200000000000001
2023,1,3,1,30,0,3.7,0,8.3
2023,1,3,2,30,0,3.8000000000000003,0,7.4
2023,1,3,3,30,0,4.1000000000000005,0,6.9
2023,1,3,4,30,0,4.1000000000000005,0,6.4
2023,1,3,5,30,0,4.1000000000000005,7,5.9
2023,1,3,6,30,0,4.2,7,5.800000000000001
2023,1,3,7,30,0,4.4,8,6.5
2023,1,3,8,30,38,4.3,6,7.7
2023,1,3,9,30,144,4.6000000000000005,7,10
2023,1,3,10,30,285,5.5,8,12.700000000000001
2023,1,3,11,30,150,6.300000000000001,6,14.5
2023,1,3,12,30,252,6.800000000000001,6,15.600000000000001
2023,1,3,13,30,267,7.1000000000000005,6,16.3
2023,1,3,14,30,163,7.1000000000000005,6,16.7
2023,1,3,15,30,214,6.5,7,16.3
2023,1,3,16,30,118,4.7,6,14.100000000000001
2023,1,3,17,30,27,3.1,8,11.100000000000001
2023,1,3,18,30,0,2.7,0,9.3
2023,1,3,19,30,0,2.9000000000000004,0,8.700000000000001
2023,1,3,20,30,0,3.4000000000000004,0,8.3
2023,1,3,21,30,0,3.8000000000000003,4,7.9
2023,1,3,22,30,0,3.9000000000000004,0,7.300000000000001
2023,1,3,23,30,0,3.9000000000000004,0,6.7
2023,1,4,0,30,0,4,0,6.300000000000001
2023,1,4,1,30,0,4.3,0,6
2023,1,4,2,30,0,4.4,0,5.800000000000001
2023,1,4,3,30,0,4.2,0,5.4
2023,1,4,4,30,0,4.1000000000000005,0,4.9
2023,1,4,5,30,0,4.2,0,4.6000000000000005
