Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,539891,-,-,-,30.89,-102.86,-6,896,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Cloud Type,Temperature
2021,1,1,0,30,0,1.4000000000000001,0,-6.9
2021,1,1,1,30,0,1.7000000000000002,0,-7.4
2021,1,1,2,30,0,1.8,0,-7.7
2021,1,1,3,30,0,1.8,0,-7.7
2021,1,1,4,30,0,1.7000000000000002,0,-7.4
2021,1,1,5,30,0,1.6,0,-7.2
2021,1,1,6,30,0,1.6,0,-7.300000000000001
2021,1,1,7,30,0,1.6,0,-7.4
2021,1,1,8,30,103,1.6,0,-5.7
2021,1,1,9,30,301,1.6,0,-1.9000000000000001
2021,1,1,10,30,478,1.3,0,0.9
2021,1,1,11,30,606,1.2000000000000002,0,2
2021,1,1,12,30,670,1.3,0,2.7
2021,1,1,13,30,604,1.4000000000000001,7,3.3000000000000003
2021,1,1,14,30,589,1.4000000000000001,0,3.7
2021,1,1,15,30,451,1.3,0,3.9000000000000004
2021,1,1,16,30,267,1.1,0,3.5
2021,1,1,17,30,72,1.1,0,2.2
2021,1,1,18,30,0,1.4000000000000001,0,0.5
2021,1,1,19,30,0,1.5,8,-0.8
2021,1,1,20,30,0,1.6,0,-1.6
2021,1,1,21,30,0,1.7000000000000002,0,-2.4000000000000004
2021,1,1,22,30,0,1.7000000000000002,0,-3.1
2021,1,1,23,30,0,1.8,0,-3.7
2021,1,2,0,30,0,1.8,0,-4.1000000000000005
2021,1,2,1,30,0,1.8,0,-4.2
2021,1,2,2,30,0,1.8,0,-4.6000000000000005
2021,1,2,3,30,0,1.9000000000000001,0,-5.1000000000000005
2021,1,2,4,30,0,2,0,-5.6000000000000005
2021,1,2,5,30,0,2.1,0,-6
2021,1,2,6,30,0,2.1,4,-6.2
2021,1,2,7,30,0,2.2,0,-5.5
2021,1,2,8,30,100,2.8000000000000003,0,-2.3000000000000003
2021,1,2,9,30,300,3.1,0,1.6
2021,1,2,10,30,477,3.1,0,4.1000000000000005
2021,1,2,11,30,604,3.3000000000000003,0,5.6000000000000005
2021,1,2,12,30,672,3.6,0,6.9
2021,1,2,13,30,669,3.9000000000000004,0,8.1
2021,1,2,14,30,594,3.9000000000000004,0,9
2021,1,2,15,30,457,3.2,0,9
2021,1,2,16,30,273,2.2,0,7
2021,1,2,17,30,75,2,0,3.8000000000000003
2021,1,2,18,30,0,2.2,0,2
2021,1,2,19,30,0,2.7,0,2
2021,1,2,20,30,0,3.1,0,2.6
2021,1,2,21,30,0,3.3000000000000003,7,3.3000000000000003
2021,1,2,22,30,0,3.2,0,3.5
2021,1,2,23,30,0,3.3000000000000003,0,3.5
2021,1,3,0,30,0,3.6,0,3.7
2021,1,3,1,30,0,3.6,0,3.6
2021,1,3,2,30,0,3.6,0,3.2
2021,1,3,3,30,0,3.7,0,2.9000000000000004
2021,1,3,4,30,0,3.9000000000000004,0,2.7
2021,1,3,5,30,0,4,0,2.5
2021,1,3,6,30,0,4,0,2.1
2021,1,3,7,30,0,4.1000000000000005,0,2.4000000000000004
2021,1,3,8,30,103,4.4,0,4.3
2021,1,3,9,30,303,4.3,0,6.800000000000001
2021,1,3,10,30,482,4.5,0,9.600000000000001
2021,1,3,11,30,610,4.9,0,12.200000000000001
2021,1,3,12,30,675,5,0,14.100000000000001
2021,1,3,13,30,668,5.1000000000000005,0,15.4
2021,1,3,14,30,592,4.800000000000001,0,16.1
2021,1,3,15,30,456,3.5,0,15.5
2021,1,3,16,30,269,2.2,0,12.5
2021,1,3,17,30,74,1.9000000000000001,0,8.8
2021,1,3,18,30,0,2.3000000000000003,0,6.9
2021,1,3,19,30,0,2.8000000000000003,0,6.4
2021,1,3,20,30,0,3.4000000000000004,0,6.2
2021,1,3,21,30,0,3.7,0,5.9
2021,1,3,22,30,0,3.7,0,5.6000000000000005
2021,1,3,23,30,0,3.7,0,5.4
2021,1,4,0,30,0,3.5,0,5.2
2021,1,4,1,30,0,3.4000000000000004,0,5.1000000000000005
2021,1,4,2,30,0,3.4000000000000004,0,5
2021,1,4,3,30,0,3.5,0,4.9
