Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,566231,-,-,-,33.57,-101.86,-6,983,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Cloud Type,Temperature
2023,1,1,0,30,0,3.3000000000000003,6,9.8
2023,1,1,1,30,0,3.4000000000000004,6,9.600000000000001
2023,1,1,2,30,0,3.2,6,9.3
2023,1,1,3,30,0,3,6,9
2023,1,1,4,30,0,2.9000000000000004,6,8.6
2023,1,1,5,30,0,2.7,6,8.3
2023,1,1,6,30,0,2.5,6,8.1
2023,1,1,7,30,0,2.6,7,8.5
2023,1,1,8,30,41,3.2,7,10
2023,1,1,9,30,146,3.5,7,11.9
2023,1,1,10,30,347,3.1,8,14
2023,1,1,11,30,416,3.4000000000000004,7,17.1
2023,1,1,12,30,362,4.1000000000000005,7,19.900000000000002
2023,1,1,13,30,309,4.4,7,21.200000000000003
2023,1,1,14,30,390,4.1000000000000005,7,21.3
2023,1,1,15,30,250,2.9000000000000004,7,19.900000000000002
2023,1,1,16,30,112,1.9000000000000001,7,16.8
2023,1,1,17,30,24,1.8,7,13.9
2023,1,1,18,30,0,1.9000000000000001,7,12.8
2023,1,1,19,30,0,1.9000000000000001,7,12.3
2023,1,1,20,30,0,1.9000000000000001,6,11.8
2023,1,1,21,30,0,2,7,11.4
2023,1,1,22,30,0,2.2,7,10.9
2023,1,1,23,30,0,2.5,7,10.4
