Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,604862,-,-,-,32.45,-100.42,-6,664,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Cloud Type,Temperature
2022,1,1,0,30,0,1.7000000000000002,7,12.3
2022,1,1,1,30,0,2.7,8,12.200000000000001
2022,1,1,2,30,0,2.9000000000000004,7,11.8
2022,1,1,3,30,0,3.3000000000000003,8,11.8
2022,1,1,4,30,0,3.7,0,11.9
2022,1,1,5,30,0,3,0,10.9
2022,1,1,6,30,0,2.6,0,9.600000000000001
2022,1,1,7,30,0,3.5,0,9.9
2022,1,1,8,30,110,4.9,0,11.9
2022,1,1,9,30,291,6.4,0,14.3
2022,1,1,10,30,448,7.1000000000000005,0,16.5
2022,1,1,11,30,558,6.800000000000001,0,18
2022,1,1,12,30,609,6.4,0,19
2022,1,1,13,30,591,6,0,19.6
2022,1,1,14,30,514,5.5,0,19.6
2022,1,1,15,30,377,4.6000000000000005,0,18.7
2022,1,1,16,30,160,3,0,15.4
2022,1,1,17,30,24,2.8000000000000003,5,10.8
2022,1,1,18,30,0,4.6000000000000005,0,7
2022,1,1,19,30,0,6.300000000000001,0,3.4000000000000004
2022,1,1,20,30,0,7.1000000000000005,0,0.30000000000000004
2022,1,1,21,30,0,7,0,-2
2022,1,1,22,30,0,6.9,0,-3.5
2022,1,1,23,30,0,6.800000000000001,0,-4.5
2022,1,2,0,30,0,6.4,0,-5.300000000000001
2022,1,2,1,30,0,6,0,-5.7
2022,1,2,2,30,0,5.800000000000001,0,-6
2022,1,2,3,30,0,5.6000000000000005,0,-6.2
2022,1,2,4,30,0,5.4,0,-6.5
2022,1,2,5,30,0,4.9,0,-6.800000000000001
2022,1,2,6,30,0,4.1000000000000005,0,-7
2022,1,2,7,30,0,3.9000000000000004,0,-6.6000000000000005
2022,1,2,8,30,117,4.5,0,-4.9
2022,1,2,9,30,307,4.800000000000001,0,-2.2
2022,1,2,10,30,475,4.4,0,0.6000000000000001
2022,1,2,11,30,589,4,0,3.2
2022,1,2,12,30,640,3.9000000000000004,0,5.2
2022,1,2,13,30,624,3.8000000000000003,0,6.6000000000000005
2022,1,2,14,30,542,3.5,0,7.300000000000001
2022,1,2,15,30,402,2.9000000000000004,0,7.4
2022,1,2,16,30,221,1.8,0,5.6000000000000005
2022,1,2,17,30,39,1.1,0,3.4000000000000004
2022,1,2,18,30,0,1.1,0,2.6
2022,1,2,19,30,0,1.2000000000000002,0,1.7000000000000002
2022,1,2,20,30,0,1.3,0,0.9
2022,1,2,21,30,0,1.3,0,0.1
2022,1,2,22,30,0,1.4000000000000001,0,-0.7000000000000001
2022,1,2,23,30,0,1.5,0,-1.4000000000000001
2022,1,3,0,30,0,1.7000000000000002,0,-1.8
2022,1,3,1,30,0,2,0,-1.9000000000000001
2022,1,3,2,30,0,2.3000000000000003,0,-2
2022,1,3,3,30,0,2.3000000000000003,0,-2.5
2022,1,3,4,30,0,2.2,0,-3
