period,respondent,fueltype,value
2023-04-03T09,ERCO,SUN,0
2023-04-03T10,ERCO,SUN,0
2023-04-03T11,ERCO,SUN,0
2023-04-03T12,ERCO,SUN,0
2023-04-03T13,ERCO,SUN,164
2023-04-03T14,ERCO,SUN,3308
2023-04-03T15,ERCO,SUN,7362
2023-04-03T16,ERCO,SUN,9601
2023-04-03T17,ERCO,SUN,10591
2023-04-03T18,ERCO,SUN,10796
2023-04-03T19,ERCO,SUN,10568
2023-04-03T20,ERCO,SUN,9996
2023-04-03T21,ERCO,SUN,8680
2023-04-03T22,ERCO,SUN,7998
2023-04-03T23,ERCO,SUN,7112
2023-04-04T00,ERCO,SUN,4718
2023-04-04T01,ERCO,SUN,1275
2023-04-04T02,ERCO,SUN,8
2023-04-04T03,ERCO,SUN,0
2023-04-04T04,ERCO,SUN,0
2023-04-04T05,ERCO,SUN,0
2023-04-04T06,ERCO,SUN,0
2023-04-04T07,ERCO,SUN,0
2023-04-04T08,ERCO,SUN,0
2023-04-04T09,ERCO,SUN,0
2023-04-04T10,ERCO,SUN,0
2023-04-04T11,ERCO,SUN,0
2023-04-04T12,ERCO,SUN,0
2023-04-04T13,ERCO,SUN,78
2023-04-04T14,ERCO,SUN,1429
2023-04-04T15,ERCO,SUN,3405
2023-04-04T16,ERCO,SUN,5312
2023-04-04T17,ERCO,SUN,6661
2023-04-04T18,ERCO,SUN,7187
2023-04-04T19,ERCO,SUN,6990
2023-04-04T20,ERCO,SUN,5940
2023-04-04T21,ERCO,SUN,4370
2023-04-04T22,ERCO,SUN,3590
2023-04-04T23,ERCO,SUN,3520
2023-04-05T00,ERCO,SUN,3072
2023-04-05T01,ERCO,SUN,997
2023-04-05T02,ERCO,SUN,7
2023-04-05T03,ERCO,SUN,0
2023-04-05T04,ERCO,SUN,0
2023-04-05T05,ERCO,SUN,0
2023-04-05T06,ERCO,SUN,0
2023-04-05T07,ERCO,SUN,0
2023-04-05T08,ERCO,SUN,0
2023-04-05T09,ERCO,SUN,0
2023-04-05T10,ERCO,SUN,0
2023-04-05T11,ERCO,SUN,0
2023-04-05T12,ERCO,SUN,0
2023-04-05T13,ERCO,SUN,129
2023-04-05T14,ERCO,SUN,2096
2023-04-05T15,ERCO,SUN,3011
2023-04-05T16,ERCO,SUN,4781
2023-04-05T17,ERCO,SUN,6985
2023-04-05T18,ERCO,SUN,8486
2023-04-05T19,ERCO,SUN,9671
2023-04-05T20,ERCO,SUN,9559
2023-04-05T21,ERCO,SUN,9295
2023-04-05T22,ERCO,SUN,7898
2023-04-05T23,ERCO,SUN,5687
2023-04-06T00,ERCO,SUN,3324
2023-04-06T01,ERCO,SUN,725
2023-04-06T02,ERCO,SUN,2
2023-04-06T03,ERCO,SUN,0
2023-04-06T04,ERCO,SUN,0
2023-04-06T05,ERCO,SUN,0
2023-04-06T06,ERCO,SUN,0
2023-04-06T07,ERCO,SUN,0
2023-04-06T08,ERCO,SUN,0
2023-04-06T09,ERCO,SUN,0
2023-04-06T10,ERCO,SUN,0
2023-04-06T11,ERCO,SUN,0
2023-04-06T12,ERCO,SUN,0
2023-04-06T13,ERCO,SUN,100
2023-04-06T14,ERCO,SUN,2647
2023-04-06T15,ERCO,SUN,5356
2023-04-06T16,ERCO,SUN,5129
2023-04-06T17,ERCO,SUN,5160
2023-04-06T18,ERCO,SUN,6072
2023-04-06T19,ERCO,SUN,6389
2023-04-06T20,ERCO,SUN,6388
2023-04-06T21,ERCO,SUN,6640
2023-04-06T22,ERCO,SUN,6775
2023-04-06T23,ERCO,SUN,6113
2023-04-07T00,ERCO,SUN,4771
2023-04-07T01,ERCO,SUN,1388
2023-04-07T02,ERCO,SUN,9
2023-04-07T03,ERCO,SUN,0
2023-04-07T04,ERCO,SUN,0
2023-04-07T05,ERCO,SUN,0
2023-04-07T06,ERCO,SUN,0
2023-04-07T07,ERCO,SUN,0
2023-04-07T08,ERCO,SUN,0
2023-04-07T09,ERCO,SUN,0
2023-04-07T10,ERCO,SUN,0
2023-04-07T11,ERCO,SUN,0
2023-04-07T12,ERCO,SUN,0
2023-04-07T13,ERCO,SUN,70
2023-04-07T14,ERCO,SUN,1631
2023-04-07T15,ERCO,SUN,3679
2023-04-07T16,ERCO,SUN,5077
2023-04-07T17,ERCO,SUN,5921
2023-04-07T18,ERCO,SUN,6572
2023-04-07T19,ERCO,SUN,6999
2023-04-07T20,ERCO,SUN,7163
2023-04-07T21,ERCO,SUN,6749
2023-04-07T22,ERCO,SUN,5622
2023-04-07T23,ERCO,SUN,3880
2023-04-08T00,ERCO,SUN,2426
2023-04-08T01,ERCO,SUN,796
2023-04-08T02,ERCO,SUN,5
2023-04-08T03,ERCO,SUN,0
2023-04-08T04,ERCO,SUN,0
2023-04-08T05,ERCO,SUN,0
2023-04-08T06,ERCO,SUN,0
2023-04-08T07,ERCO,SUN,0
2023-04-08T08,ERCO,SUN,0
2023-04-08T09,ERCO,SUN,0
2023-04-08T10,ERCO,SUN,0
2023-04-08T11,ERCO,SUN,0
2023-04-08T12,ERCO,SUN,0
2023-04-08T13,ERCO,SUN,150
2023-04-08T14,ERCO,SUN,2215
2023-04-08T15,ERCO,SUN,4568
2023-04-08T16,ERCO,SUN,5828
2023-04-08T17,ERCO,SUN,7393
2023-04-08T18,ERCO,SUN,9065
2023-04-08T19,ERCO,SUN,9615
2023-04-08T20,ERCO,SUN,9785
2023-04-08T21,ERCO,SUN,9467
2023-04-08T22,ERCO,SUN,9139
2023-04-08T23,ERCO,SUN,8309
2023-04-09T00,ERCO,SUN,5838
2023-04-09T01,ERCO,SUN,1516
2023-04-09T02,ERCO,SUN,102
2023-04-09T03,ERCO,SUN,20
2023-04-09T04,ERCO,SUN,0
2023-04-09T05,ERCO,SUN,0
2023-04-09T06,ERCO,SUN,0
2023-04-09T07,ERCO,SUN,0
2023-04-09T08,ERCO,SUN,0
2023-04-09T09,ERCO,SUN,0
2023-04-09T10,ERCO,SUN,0
2023-04-09T11,ERCO,SUN,0
2023-04-09T12,ERCO,SUN,0
2023-04-09T13,ERCO,SUN,231
2023-04-09T14,ERCO,SUN,2430
2023-04-09T15,ERCO,SUN,5112
2023-04-09T16,ERCO,SUN,7254
2023-04-09T17,ERCO,SUN,8576
2023-04-09T18,ERCO,SUN,9083
2023-04-09T19,ERCO,SUN,9634
2023-04-09T20,ERCO,SUN,9366
2023-04-09T21,ERCO,SUN,8746
2023-04-09T22,ERCO,SUN,7849
2023-04-09T23,ERCO,SUN,6416
2023-04-10T00,ERCO,SUN,4104
2023-04-10T01,ERCO,SUN,1132
2023-04-10T02,ERCO,SUN,38
2023-04-10T03,ERCO,SUN,0
2023-04-10T04,ERCO,SUN,0
2023-04-10T05,ERCO,SUN,0
2023-04-10T06,ERCO,SUN,0
2023-04-10T07,ERCO,SUN,0
2023-04-10T08,ERCO,SUN,0
2023-04-10T09,ERCO,SUN,0
2023-04-10T10,ERCO,SUN,0
2023-04-10T11,ERCO,SUN,0
2023-04-10T12,ERCO,SUN,0
2023-04-10T13,ERCO,SUN,231
2023-04-10T14,ERCO,SUN,2033
2023-04-10T15,ERCO,SUN,5166
2023-04-10T16,ERCO,SUN,8660
2023-04-10T17,ERCO,SUN,9818
2023-04-10T18,ERCO,SUN,9875
2023-04-10T19,ERCO,SUN,9291
2023-04-10T20,ERCO,SUN,8880
2023-04-10T21,ERCO,SUN,8547
2023-04-10T22,ERCO,SUN,8364
2023-04-10T23,ERCO,SUN,8344
2023-04-11T00,ERCO,SUN,7023
2023-04-11T01,ERCO,SUN,2069
2023-04-11T02,ERCO,SUN,15
2023-04-11T03,ERCO,SUN,0
2023-04-11T04,ERCO,SUN,0
2023-04-11T05,ERCO,SUN,0
2023-04-11T06,ERCO,SUN,0
2023-04-11T07,ERCO,SUN,0
2023-04-11T08,ERCO,SUN,0
2023-04-11T09,ERCO,SUN,0
2023-04-11T10,ERCO,SUN,0
2023-04-11T11,ERCO,SUN,0
2023-04-11T12,ERCO,SUN,0
2023-04-11T13,ERCO,SUN,519
2023-04-11T14,ERCO,SUN,5055
2023-04-11T15,ERCO,SUN,9176
2023-04-11T16,ERCO,SUN,10536
2023-04-11T17,ERCO,SUN,10819
2023-04-11T18,ERCO,SUN,10742
2023-04-11T19,ERCO,SUN,10948
2023-04-11T20,ERCO,SUN,10830
2023-04-11T21,ERCO,SUN,10696
2023-04-11T22,ERCO,SUN,10582
2023-04-11T23,ERCO,SUN,10396
2023-04-12T00,ERCO,SUN,8140
2023-04-12T01,ERCO,SUN,2276
2023-04-12T02,ERCO,SUN,18
2023-04-12T03,ERCO,SUN,0
2023-04-12T04,ERCO,SUN,0
2023-04-12T05,ERCO,SUN,0
2023-04-12T06,ERCO,SUN,0
2023-04-12T07,ERCO,SUN,0
2023-04-12T08,ERCO,SUN,0
2023-04-12T09,ERCO,SUN,0
2023-04-12T10,ERCO,SUN,0
2023-04-12T11,ERCO,SUN,0
2023-04-12T12,ERCO,SUN,0
2023-04-12T13,ERCO,SUN,781
2023-04-12T14,ERCO,SUN,5880
2023-04-12T15,ERCO,SUN,8512
2023-04-12T16,ERCO,SUN,9150
2023-04-12T17,ERCO,SUN,10061
2023-04-12T18,ERCO,SUN,10398
2023-04-12T19,ERCO,SUN,10218
2023-04-12T20,ERCO,SUN,10654
2023-04-12T21,ERCO,SUN,10782
2023-04-12T22,ERCO,SUN,11031
2023-04-12T23,ERCO,SUN,10432
2023-04-13T00,ERCO,SUN,8115
2023-04-13T01,ERCO,SUN,2411
2023-04-13T02,ERCO,SUN,44
2023-04-13T03,ERCO,SUN,23
2023-04-13T04,ERCO,SUN,6
2023-04-13T05,ERCO,SUN,0
2023-04-13T06,ERCO,SUN,0
2023-04-13T07,ERCO,SUN,0
2023-04-13T08,ERCO,SUN,0
2023-04-13T09,ERCO,SUN,0
2023-04-13T10,ERCO,SUN,0
2023-04-13T11,ERCO,SUN,0
2023-04-13T12,ERCO,SUN,1
2023-04-13T13,ERCO,SUN,716
2023-04-13T14,ERCO,SUN,5268
2023-04-13T15,ERCO,SUN,7655
2023-04-13T16,ERCO,SUN,7485
2023-04-13T17,ERCO,SUN,8374
2023-04-13T18,ERCO,SUN,8580
2023-04-13T19,ERCO,SUN,8626
2023-04-13T20,ERCO,SUN,8947
2023-04-13T21,ERCO,SUN,9173
2023-04-13T22,ERCO,SUN,8841
2023-04-13T23,ERCO,SUN,7827
2023-04-14T00,ERCO,SUN,5891
2023-04-14T01,ERCO,SUN,1619
2023-04-14T02,ERCO,SUN,16
2023-04-14T03,ERCO,SUN,0
2023-04-14T04,ERCO,SUN,0
2023-04-14T05,ERCO,SUN,0
2023-04-14T06,ERCO,SUN,0
2023-04-14T07,ERCO,SUN,0
2023-04-14T08,ERCO,SUN,0
2023-04-14T09,ERCO,SUN,0
2023-04-14T10,ERCO,SUN,0
2023-04-14T11,ERCO,SUN,1
2023-04-14T12,ERCO,SUN,1
2023-04-14T13,ERCO,SUN,731
2023-04-14T14,ERCO,SUN,4385
2023-04-14T15,ERCO,SUN,7296
2023-04-14T16,ERCO,SUN,7493
2023-04-14T17,ERCO,SUN,7754
2023-04-14T18,ERCO,SUN,8674
2023-04-14T19,ERCO,SUN,9046
2023-04-14T20,ERCO,SUN,8709
2023-04-14T21,ERCO,SUN,7738
2023-04-14T22,ERCO,SUN,6072
2023-04-14T23,ERCO,SUN,5372
2023-04-15T00,ERCO,SUN,3969
2023-04-15T01,ERCO,SUN,1659
2023-04-15T02,ERCO,SUN,15
2023-04-15T03,ERCO,SUN,0
2023-04-15T04,ERCO,SUN,0
2023-04-15T05,ERCO,SUN,0
2023-04-15T06,ERCO,SUN,0
2023-04-15T07,ERCO,SUN,0
2023-04-15T08,ERCO,SUN,0
2023-04-15T09,ERCO,SUN,0
2023-04-15T10,ERCO,SUN,0
2023-04-15T11,ERCO,SUN,0
2023-04-15T12,ERCO,SUN,0
2023-04-15T13,ERCO,SUN,409
2023-04-15T14,ERCO,SUN,3198
2023-04-15T15,ERCO,SUN,6228
2023-04-15T16,ERCO,SUN,8572
2023-04-15T17,ERCO,SUN,9650
2023-04-15T18,ERCO,SUN,10086
2023-04-15T19,ERCO,SUN,10384
2023-04-15T20,ERCO,SUN,10604
2023-04-15T21,ERCO,SUN,10503
2023-04-15T22,ERCO,SUN,10124
2023-04-15T23,ERCO,SUN,9420
2023-04-16T00,ERCO,SUN,7039
2023-04-16T01,ERCO,SUN,2387
2023-04-16T02,ERCO,SUN,27
2023-04-16T03,ERCO,SUN,0
2023-04-16T04,ERCO,SUN,0
2023-04-16T05,ERCO,SUN,0
2023-04-16T06,ERCO,SUN,0
2023-04-16T07,ERCO,SUN,0
2023-04-16T08,ERCO,SUN,0
2023-04-16T09,ERCO,SUN,0
2023-04-16T10,ERCO,SUN,0
2023-04-16T11,ERCO,SUN,0
2023-04-16T12,ERCO,SUN,0
2023-04-16T13,ERCO,SUN,1126
2023-04-16T14,ERCO,SUN,7676
2023-04-16T15,ERCO,SUN,11331
2023-04-16T16,ERCO,SUN,11940
2023-04-16T17,ERCO,SUN,12273
2023-04-16T18,ERCO,SUN,12289
2023-04-16T19,ERCO,SUN,12282
2023-04-16T20,ERCO,SUN,12231
2023-04-16T21,ERCO,SUN,12173
2023-04-16T22,ERCO,SUN,12048
2023-04-16T23,ERCO,SUN,11750
2023-04-17T00,ERCO,SUN,9107
2023-04-17T01,ERCO,SUN,2691
2023-04-17T02,ERCO,SUN,31
2023-04-17T03,ERCO,SUN,0
2023-04-17T04,ERCO,SUN,0
2023-04-17T05,ERCO,SUN,0
2023-04-17T06,ERCO,SUN,0
2023-04-17T07,ERCO,SUN,0
2023-04-17T08,ERCO,SUN,0
2023-04-17T09,ERCO,SUN,0
2023-04-17T10,ERCO,SUN,0
2023-04-17T11,ERCO,SUN,0
2023-04-17T12,ERCO,SUN,1
2023-04-17T13,ERCO,SUN,941
2023-04-17T14,ERCO,SUN,5641
2023-04-17T15,ERCO,SUN,7463
2023-04-17T16,ERCO,SUN,5752
2023-04-17T17,ERCO,SUN,6186
2023-04-17T18,ERCO,SUN,6410
2023-04-17T19,ERCO,SUN,6452
2023-04-17T20,ERCO,SUN,6282
2023-04-17T21,ERCO,SUN,6139
2023-04-17T22,ERCO,SUN,6042
2023-04-17T23,ERCO,SUN,5768
2023-04-18T00,ERCO,SUN,3479
2023-04-18T01,ERCO,SUN,1125
2023-04-18T02,ERCO,SUN,17
2023-04-18T03,ERCO,SUN,1
2023-04-18T04,ERCO,SUN,1
2023-04-18T05,ERCO,SUN,1
2023-04-18T06,ERCO,SUN,1
2023-04-18T07,ERCO,SUN,1
2023-04-18T08,ERCO,SUN,1
2023-04-18T09,ERCO,SUN,1
2023-04-18T10,ERCO,SUN,1
2023-04-18T11,ERCO,SUN,1
2023-04-18T12,ERCO,SUN,1
2023-04-18T13,ERCO,SUN,573
2023-04-18T14,ERCO,SUN,3254
2023-04-18T15,ERCO,SUN,4084
2023-04-18T16,ERCO,SUN,5213
2023-04-18T17,ERCO,SUN,6775
2023-04-18T18,ERCO,SUN,8721
2023-04-18T19,ERCO,SUN,9970
2023-04-18T20,ERCO,SUN,9918
2023-04-18T21,ERCO,SUN,8748
2023-04-18T22,ERCO,SUN,7912
2023-04-18T23,ERCO,SUN,6477
2023-04-19T00,ERCO,SUN,4534
2023-04-19T01,ERCO,SUN,1756
2023-04-19T02,ERCO,SUN,37
2023-04-19T03,ERCO,SUN,0
2023-04-19T04,ERCO,SUN,0
2023-04-19T05,ERCO,SUN,0
2023-04-19T06,ERCO,SUN,0
2023-04-19T07,ERCO,SUN,0
2023-04-19T08,ERCO,SUN,0
2023-04-19T09,ERCO,SUN,0
2023-04-19T10,ERCO,SUN,0
2023-04-19T11,ERCO,SUN,0
2023-04-19T12,ERCO,SUN,0
2023-04-19T13,ERCO,SUN,561
2023-04-19T14,ERCO,SUN,3528
2023-04-19T15,ERCO,SUN,4466
2023-04-19T16,ERCO,SUN,5263
2023-04-19T17,ERCO,SUN,7082
2023-04-19T18,ERCO,SUN,8834
2023-04-19T19,ERCO,SUN,9181
2023-04-19T20,ERCO,SUN,8981
2023-04-19T21,ERCO,SUN,8254
2023-04-19T22,ERCO,SUN,7363
2023-04-19T23,ERCO,SUN,6205
2023-04-20T00,ERCO,SUN,4577
2023-04-20T01,ERCO,SUN,1683
2023-04-20T02,ERCO,SUN,38
2023-04-20T03,ERCO,SUN,0
2023-04-20T04,ERCO,SUN,0
2023-04-20T05,ERCO,SUN,0
2023-04-20T06,ERCO,SUN,0
2023-04-20T07,ERCO,SUN,0
2023-04-20T08,ERCO,SUN,0
2023-04-20T09,ERCO,SUN,0
2023-04-20T10,ERCO,SUN,0
2023-04-20T11,ERCO,SUN,0
2023-04-20T12,ERCO,SUN,0
2023-04-20T13,ERCO,SUN,466
2023-04-20T14,ERCO,SUN,3857
2023-04-20T15,ERCO,SUN,4671
2023-04-20T16,ERCO,SUN,5904
2023-04-20T17,ERCO,SUN,8366
2023-04-20T18,ERCO,SUN,9432
2023-04-20T19,ERCO,SUN,9625
2023-04-20T20,ERCO,SUN,9012
2023-04-20T21,ERCO,SUN,8353
2023-04-20T22,ERCO,SUN,8365
2023-04-20T23,ERCO,SUN,7709
2023-04-21T00,ERCO,SUN,5403
2023-04-21T01,ERCO,SUN,1951
2023-04-21T02,ERCO,SUN,51
2023-04-21T03,ERCO,SUN,0
2023-04-21T04,ERCO,SUN,0
2023-04-21T05,ERCO,SUN,0
2023-04-21T06,ERCO,SUN,0
2023-04-21T07,ERCO,SUN,0
2023-04-21T08,ERCO,SUN,0
2023-04-21T09,ERCO,SUN,0
2023-04-21T10,ERCO,SUN,0
2023-04-21T11,ERCO,SUN,0
2023-04-21T12,ERCO,SUN,0
2023-04-21T13,ERCO,SUN,747
2023-04-21T14,ERCO,SUN,6332
2023-04-21T15,ERCO,SUN,9546
2023-04-21T16,ERCO,SUN,10463
2023-04-21T17,ERCO,SUN,11284
2023-04-21T18,ERCO,SUN,11538
2023-04-21T19,ERCO,SUN,11754
2023-04-21T20,ERCO,SUN,11988
2023-04-21T21,ERCO,SUN,11884
2023-04-21T22,ERCO,SUN,11757
2023-04-21T23,ERCO,SUN,11192
2023-04-22T00,ERCO,SUN,8717
2023-04-22T01,ERCO,SUN,2976
2023-04-22T02,ERCO,SUN,46
2023-04-22T03,ERCO,SUN,0
2023-04-22T04,ERCO,SUN,0
2023-04-22T05,ERCO,SUN,0
2023-04-22T06,ERCO,SUN,0
2023-04-22T07,ERCO,SUN,0
2023-04-22T08,ERCO,SUN,0
2023-04-22T09,ERCO,SUN,0
2023-04-22T10,ERCO,SUN,0
2023-04-22T11,ERCO,SUN,0
2023-04-22T12,ERCO,SUN,2
2023-04-22T13,ERCO,SUN,1334
2023-04-22T14,ERCO,SUN,6518
2023-04-22T15,ERCO,SUN,8929
2023-04-22T16,ERCO,SUN,9545
2023-04-22T17,ERCO,SUN,10028
2023-04-22T18,ERCO,SUN,10526
2023-04-22T19,ERCO,SUN,9951
2023-04-22T20,ERCO,SUN,8848
2023-04-22T21,ERCO,SUN,7518
2023-04-22T22,ERCO,SUN,6371
2023-04-22T23,ERCO,SUN,5568
2023-04-23T00,ERCO,SUN,3317
2023-04-23T01,ERCO,SUN,734
2023-04-23T02,ERCO,SUN,10
2023-04-23T03,ERCO,SUN,1
2023-04-23T04,ERCO,SUN,1
2023-04-23T05,ERCO,SUN,1
2023-04-23T06,ERCO,SUN,1
2023-04-23T07,ERCO,SUN,1
2023-04-23T08,ERCO,SUN,1
2023-04-23T09,ERCO,SUN,1
2023-04-23T10,ERCO,SUN,1
2023-04-23T11,ERCO,SUN,1
2023-04-23T12,ERCO,SUN,3
2023-04-23T13,ERCO,SUN,59
2023-04-23T14,ERCO,SUN,311
2023-04-23T15,ERCO,SUN,721
2023-04-23T16,ERCO,SUN,1468
2023-04-23T17,ERCO,SUN,2052
2023-04-23T18,ERCO,SUN,2601
2023-04-23T19,ERCO,SUN,3272
2023-04-23T20,ERCO,SUN,3996
2023-04-23T21,ERCO,SUN,4205
2023-04-23T22,ERCO,SUN,3790
2023-04-23T23,ERCO,SUN,3061
2023-04-24T00,ERCO,SUN,1892
2023-04-24T01,ERCO,SUN,568
2023-04-24T02,ERCO,SUN,9
2023-04-24T03,ERCO,SUN,0
2023-04-24T04,ERCO,SUN,0
2023-04-24T05,ERCO,SUN,0
2023-04-24T06,ERCO,SUN,0
2023-04-24T07,ERCO,SUN,0
2023-04-24T08,ERCO,SUN,0
2023-04-24T09,ERCO,SUN,0
2023-04-24T10,ERCO,SUN,0
2023-04-24T11,ERCO,SUN,0
2023-04-24T12,ERCO,SUN,2
2023-04-24T13,ERCO,SUN,435
2023-04-24T14,ERCO,SUN,1753
2023-04-24T15,ERCO,SUN,2784
2023-04-24T16,ERCO,SUN,4516
2023-04-24T17,ERCO,SUN,6567
2023-04-24T18,ERCO,SUN,8079
2023-04-24T19,ERCO,SUN,9535
2023-04-24T20,ERCO,SUN,9982
2023-04-24T21,ERCO,SUN,9868
2023-04-24T22,ERCO,SUN,8484
2023-04-24T23,ERCO,SUN,7435
2023-04-25T00,ERCO,SUN,5597
2023-04-25T01,ERCO,SUN,2120
2023-04-25T02,ERCO,SUN,65
2023-04-25T03,ERCO,SUN,0
2023-04-25T04,ERCO,SUN,0
2023-04-25T05,ERCO,SUN,0
2023-04-25T06,ERCO,SUN,0
2023-04-25T07,ERCO,SUN,0
2023-04-25T08,ERCO,SUN,0
2023-04-25T09,ERCO,SUN,0
2023-04-25T10,ERCO,SUN,0
2023-04-25T11,ERCO,SUN,0
2023-04-25T12,ERCO,SUN,0
2023-04-25T13,ERCO,SUN,300
2023-04-25T14,ERCO,SUN,2943
2023-04-25T15,ERCO,SUN,5265
2023-04-25T16,ERCO,SUN,7128
2023-04-25T17,ERCO,SUN,8276
2023-04-25T18,ERCO,SUN,8890
2023-04-25T19,ERCO,SUN,9124
2023-04-25T20,ERCO,SUN,9386
2023-04-25T21,ERCO,SUN,8914
2023-04-25T22,ERCO,SUN,8745
2023-04-25T23,ERCO,SUN,7577
2023-04-26T00,ERCO,SUN,5972
2023-04-26T01,ERCO,SUN,2027
2023-04-26T02,ERCO,SUN,44
2023-04-26T03,ERCO,SUN,0
2023-04-26T04,ERCO,SUN,0
2023-04-26T05,ERCO,SUN,0
2023-04-26T06,ERCO,SUN,0
2023-04-26T07,ERCO,SUN,0
2023-04-26T08,ERCO,SUN,0
2023-04-26T09,ERCO,SUN,0
2023-04-26T10,ERCO,SUN,0
2023-04-26T11,ERCO,SUN,0
2023-04-26T12,ERCO,SUN,0
2023-04-26T13,ERCO,SUN,467
2023-04-26T14,ERCO,SUN,3780
2023-04-26T15,ERCO,SUN,6998
2023-04-26T16,ERCO,SUN,8376
2023-04-26T17,ERCO,SUN,8601
2023-04-26T18,ERCO,SUN,8895
2023-04-26T19,ERCO,SUN,9197
2023-04-26T20,ERCO,SUN,9308
2023-04-26T21,ERCO,SUN,9084
2023-04-26T22,ERCO,SUN,7839
2023-04-26T23,ERCO,SUN,7165
2023-04-27T00,ERCO,SUN,5632
2023-04-27T01,ERCO,SUN,1989
2023-04-27T02,ERCO,SUN,58
2023-04-27T03,ERCO,SUN,0
2023-04-27T04,ERCO,SUN,0
2023-04-27T05,ERCO,SUN,0
2023-04-27T06,ERCO,SUN,0
2023-04-27T07,ERCO,SUN,0
2023-04-27T08,ERCO,SUN,0
2023-04-27T09,ERCO,SUN,0
2023-04-27T10,ERCO,SUN,0
2023-04-27T11,ERCO,SUN,0
2023-04-27T12,ERCO,SUN,0
2023-04-27T13,ERCO,SUN,936
2023-04-27T14,ERCO,SUN,6100
2023-04-27T15,ERCO,SUN,9251
2023-04-27T16,ERCO,SUN,9958
2023-04-27T17,ERCO,SUN,10671
2023-04-27T18,ERCO,SUN,10844
2023-04-27T19,ERCO,SUN,11321
2023-04-27T20,ERCO,SUN,11256
2023-04-27T21,ERCO,SUN,10886
2023-04-27T22,ERCO,SUN,10826
2023-04-27T23,ERCO,SUN,11059
2023-04-28T00,ERCO,SUN,8800
2023-04-28T01,ERCO,SUN,2694
2023-04-28T02,ERCO,SUN,61
2023-04-28T03,ERCO,SUN,0
2023-04-28T04,ERCO,SUN,0
2023-04-28T05,ERCO,SUN,0
2023-04-28T06,ERCO,SUN,0
2023-04-28T07,ERCO,SUN,0
2023-04-28T08,ERCO,SUN,0
2023-04-28T09,ERCO,SUN,0
2023-04-28T10,ERCO,SUN,0
2023-04-28T11,ERCO,SUN,0
2023-04-28T12,ERCO,SUN,10
2023-04-28T13,ERCO,SUN,1428
2023-04-28T14,ERCO,SUN,5668
2023-04-28T15,ERCO,SUN,7454
2023-04-28T16,ERCO,SUN,6806
2023-04-28T17,ERCO,SUN,5859
2023-04-28T18,ERCO,SUN,6239
2023-04-28T19,ERCO,SUN,5595
2023-04-28T20,ERCO,SUN,4530
2023-04-28T21,ERCO,SUN,3464
2023-04-28T22,ERCO,SUN,2660
2023-04-28T23,ERCO,SUN,1974
2023-04-29T00,ERCO,SUN,867
2023-04-29T01,ERCO,SUN,345
2023-04-29T02,ERCO,SUN,46
2023-04-29T03,ERCO,SUN,0
2023-04-29T04,ERCO,SUN,0
2023-04-29T05,ERCO,SUN,0
2023-04-29T06,ERCO,SUN,0
2023-04-29T07,ERCO,SUN,0
2023-04-29T08,ERCO,SUN,0
2023-04-29T09,ERCO,SUN,0
2023-04-29T10,ERCO,SUN,0
2023-04-29T11,ERCO,SUN,0
2023-04-29T12,ERCO,SUN,2
2023-04-29T13,ERCO,SUN,1329
2023-04-29T14,ERCO,SUN,6950
2023-04-29T15,ERCO,SUN,8585
2023-04-29T16,ERCO,SUN,7840
2023-04-29T17,ERCO,SUN,6299
2023-04-29T18,ERCO,SUN,6473
2023-04-29T19,ERCO,SUN,8145
2023-04-29T20,ERCO,SUN,9047
2023-04-29T21,ERCO,SUN,9031
2023-04-29T22,ERCO,SUN,8488
2023-04-29T23,ERCO,SUN,7842
2023-04-30T00,ERCO,SUN,8122
2023-04-30T01,ERCO,SUN,3585
2023-04-30T02,ERCO,SUN,99
2023-04-30T03,ERCO,SUN,0
2023-04-30T04,ERCO,SUN,0
2023-04-30T05,ERCO,SUN,0
2023-04-30T06,ERCO,SUN,1
2023-04-30T07,ERCO,SUN,0
2023-04-30T08,ERCO,SUN,0
2023-04-30T09,ERCO,SUN,0
2023-04-30T10,ERCO,SUN,0
2023-04-30T11,ERCO,SUN,0
2023-04-30T12,ERCO,SUN,12
2023-04-30T13,ERCO,SUN,2186
2023-04-30T14,ERCO,SUN,9005
2023-04-30T15,ERCO,SUN,12325
2023-04-30T16,ERCO,SUN,12644
2023-04-30T17,ERCO,SUN,12681
2023-04-30T18,ERCO,SUN,12722
2023-04-30T19,ERCO,SUN,12281
2023-04-30T20,ERCO,SUN,11634
2023-04-30T21,ERCO,SUN,11056
2023-04-30T22,ERCO,SUN,10629
2023-04-30T23,ERCO,SUN,10620
2023-05-01T00,ERCO,SUN,8899
2023-05-01T01,ERCO,SUN,3039
2023-05-01T02,ERCO,SUN,77
2023-05-01T03,ERCO,SUN,0
2023-05-01T04,ERCO,SUN,0
2023-05-01T05,ERCO,SUN,1
2023-05-01T06,ERCO,SUN,1
2023-05-01T07,ERCO,SUN,0
2023-05-01T08,ERCO,SUN,0
2023-05-01T09,ERCO,SUN,0
2023-05-01T10,ERCO,SUN,0
2023-05-01T11,ERCO,SUN,0
2023-05-01T12,ERCO,SUN,13
2023-05-01T13,ERCO,SUN,2027
2023-05-01T14,ERCO,SUN,7999
2023-05-01T15,ERCO,SUN,10463
2023-05-01T16,ERCO,SUN,10977
2023-05-01T17,ERCO,SUN,11576
2023-05-01T18,ERCO,SUN,11656
