period,respondent,fueltype,value
2021-03-08T05,ERCO,WND,17097
2021-03-08T06,ERCO,WND,16901
2021-03-08T07,ERCO,WND,16524
2021-03-08T08,ERCO,WND,16791
2021-03-08T09,ERCO,WND,17546
2021-03-08T10,ERCO,WND,17881
2021-03-08T11,ERCO,WND,17987
2021-03-08T12,ERCO,WND,17996
2021-03-08T13,ERCO,WND,17632
2021-03-08T14,ERCO,WND,17314
2021-03-08T15,ERCO,WND,15304
2021-03-08T16,ERCO,WND,16360
2021-03-08T17,ERCO,WND,17254
2021-03-08T18,ERCO,WND,17974
2021-03-08T19,ERCO,WND,17888
2021-03-08T20,ERCO,WND,17587
2021-03-08T21,ERCO,WND,17864
2021-03-08T22,ERCO,WND,18403
2021-03-08T23,ERCO,WND,18570
2021-03-09T00,ERCO,WND,19335
2021-03-09T01,ERCO,WND,20110
2021-03-09T02,ERCO,WND,20254
2021-03-09T03,ERCO,WND,20842
2021-03-09T04,ERCO,WND,20697
2021-03-09T05,ERCO,WND,20242
2021-03-09T06,ERCO,WND,19223
2021-03-09T07,ERCO,WND,17749
2021-03-09T08,ERCO,WND,16740
2021-03-09T09,ERCO,WND,16540
2021-03-09T10,ERCO,WND,16476
2021-03-09T11,ERCO,WND,16370
2021-03-09T12,ERCO,WND,16282
2021-03-09T13,ERCO,WND,16656
2021-03-09T14,ERCO,WND,17152
2021-03-09T15,ERCO,WND,17742
2021-03-09T16,ERCO,WND,17888
2021-03-09T17,ERCO,WND,18304
2021-03-09T18,ERCO,WND,20185
2021-03-09T19,ERCO,WND,20092
2021-03-09T20,ERCO,WND,20203
2021-03-09T21,ERCO,WND,20165
2021-03-09T22,ERCO,WND,20421
2021-03-09T23,ERCO,WND,19773
2021-03-10T00,ERCO,WND,20735
2021-03-10T01,ERCO,WND,21456
2021-03-10T02,ERCO,WND,22063
2021-03-10T03,ERCO,WND,22041
2021-03-10T04,ERCO,WND,21040
2021-03-10T05,ERCO,WND,19908
2021-03-10T06,ERCO,WND,18254
2021-03-10T07,ERCO,WND,17557
2021-03-10T08,ERCO,WND,17223
2021-03-10T09,ERCO,WND,17001
2021-03-10T10,ERCO,WND,16977
2021-03-10T11,ERCO,WND,17071
2021-03-10T12,ERCO,WND,17618
2021-03-10T13,ERCO,WND,18875
2021-03-10T14,ERCO,WND,19656
2021-03-10T15,ERCO,WND,19077
2021-03-10T16,ERCO,WND,18939
2021-03-10T17,ERCO,WND,18508
2021-03-10T18,ERCO,WND,17341
2021-03-10T19,ERCO,WND,16419
2021-03-10T20,ERCO,WND,15819
2021-03-10T21,ERCO,WND,16478
2021-03-10T22,ERCO,WND,18159
2021-03-10T23,ERCO,WND,19505
2021-03-11T00,ERCO,WND,20306
2021-03-11T01,ERCO,WND,20031
2021-03-11T02,ERCO,WND,19513
2021-03-11T03,ERCO,WND,19789
2021-03-11T04,ERCO,WND,20476
2021-03-11T05,ERCO,WND,20519
2021-03-11T06,ERCO,WND,19404
2021-03-11T07,ERCO,WND,18051
2021-03-11T08,ERCO,WND,17216
2021-03-11T09,ERCO,WND,16503
2021-03-11T10,ERCO,WND,16116
2021-03-11T11,ERCO,WND,15961
2021-03-11T12,ERCO,WND,16194
2021-03-11T13,ERCO,WND,16027
2021-03-11T14,ERCO,WND,15352
2021-03-11T15,ERCO,WND,13936
2021-03-11T16,ERCO,WND,13264
2021-03-11T17,ERCO,WND,12189
2021-03-11T18,ERCO,WND,10690
2021-03-11T19,ERCO,WND,9256
2021-03-11T20,ERCO,WND,8071
2021-03-11T21,ERCO,WND,8445
2021-03-11T22,ERCO,WND,9613
2021-03-11T23,ERCO,WND,10975
2021-03-12T00,ERCO,WND,12131
2021-03-12T01,ERCO,WND,12373
2021-03-12T02,ERCO,WND,13207
2021-03-12T03,ERCO,WND,13513
2021-03-12T04,ERCO,WND,15065
2021-03-12T05,ERCO,WND,16768
2021-03-12T06,ERCO,WND,18038
2021-03-12T07,ERCO,WND,17761
2021-03-12T08,ERCO,WND,16982
2021-03-12T09,ERCO,WND,16153
2021-03-12T10,ERCO,WND,15590
2021-03-12T11,ERCO,WND,15635
2021-03-12T12,ERCO,WND,16483
2021-03-12T13,ERCO,WND,16576
2021-03-12T14,ERCO,WND,15658
2021-03-12T15,ERCO,WND,15677
2021-03-12T16,ERCO,WND,16574
2021-03-12T17,ERCO,WND,16771
2021-03-12T18,ERCO,WND,17041
2021-03-12T19,ERCO,WND,17520
2021-03-12T20,ERCO,WND,18179
2021-03-12T21,ERCO,WND,17977
2021-03-12T22,ERCO,WND,18086
2021-03-12T23,ERCO,WND,18374
2021-03-13T00,ERCO,WND,18286
2021-03-13T01,ERCO,WND,19375
2021-03-13T02,ERCO,WND,19661
2021-03-13T03,ERCO,WND,19827
2021-03-13T04,ERCO,WND,20048
2021-03-13T05,ERCO,WND,19480
2021-03-13T06,ERCO,WND,19075
2021-03-13T07,ERCO,WND,17328
2021-03-13T08,ERCO,WND,16198
2021-03-13T09,ERCO,WND,15452
2021-03-13T10,ERCO,WND,15536
2021-03-13T11,ERCO,WND,15521
2021-03-13T12,ERCO,WND,15356
2021-03-13T13,ERCO,WND,15383
2021-03-13T14,ERCO,WND,16215
2021-03-13T15,ERCO,WND,17749
2021-03-13T16,ERCO,WND,19625
2021-03-13T17,ERCO,WND,20793
2021-03-13T18,ERCO,WND,20712
2021-03-13T19,ERCO,WND,20730
2021-03-13T20,ERCO,WND,20735
2021-03-13T21,ERCO,WND,20692
2021-03-13T22,ERCO,WND,20789
2021-03-13T23,ERCO,WND,20742
2021-03-14T00,ERCO,WND,21050
2021-03-14T01,ERCO,WND,21517
2021-03-14T02,ERCO,WND,21783
2021-03-14T03,ERCO,WND,21325
2021-03-14T04,ERCO,WND,21129
2021-03-14T05,ERCO,WND,20475
2021-03-14T06,ERCO,WND,19731
2021-03-14T07,ERCO,WND,18611
2021-03-14T08,ERCO,WND,17893
2021-03-14T09,ERCO,WND,16975
2021-03-14T10,ERCO,WND,16422
2021-03-14T11,ERCO,WND,15539
2021-03-14T12,ERCO,WND,14618
2021-03-14T13,ERCO,WND,14409
2021-03-14T14,ERCO,WND,14960
2021-03-14T15,ERCO,WND,14349
2021-03-14T16,ERCO,WND,15944
2021-03-14T17,ERCO,WND,17318
2021-03-14T18,ERCO,WND,18237
2021-03-14T19,ERCO,WND,19521
2021-03-14T20,ERCO,WND,19314
2021-03-14T21,ERCO,WND,18839
2021-03-14T22,ERCO,WND,17498
2021-03-14T23,ERCO,WND,16864
2021-03-15T00,ERCO,WND,16439
2021-03-15T01,ERCO,WND,14477
2021-03-15T02,ERCO,WND,13695
2021-03-15T03,ERCO,WND,14808
2021-03-15T04,ERCO,WND,14944
2021-03-15T05,ERCO,WND,15467
2021-03-15T06,ERCO,WND,15814
2021-03-15T07,ERCO,WND,15895
2021-03-15T08,ERCO,WND,15514
2021-03-15T09,ERCO,WND,14975
2021-03-15T10,ERCO,WND,14302
2021-03-15T11,ERCO,WND,13450
2021-03-15T12,ERCO,WND,12822
2021-03-15T13,ERCO,WND,12297
2021-03-15T14,ERCO,WND,11648
2021-03-15T15,ERCO,WND,8461
2021-03-15T16,ERCO,WND,7637
2021-03-15T17,ERCO,WND,7144
2021-03-15T18,ERCO,WND,5966
2021-03-15T19,ERCO,WND,5043
2021-03-15T20,ERCO,WND,4988
2021-03-15T21,ERCO,WND,5681
2021-03-15T22,ERCO,WND,5591
2021-03-15T23,ERCO,WND,4896
2021-03-16T00,ERCO,WND,4410
2021-03-16T01,ERCO,WND,4516
2021-03-16T02,ERCO,WND,5825
2021-03-16T03,ERCO,WND,6723
2021-03-16T04,ERCO,WND,7637
2021-03-16T05,ERCO,WND,9501
2021-03-16T06,ERCO,WND,11156
2021-03-16T07,ERCO,WND,12929
2021-03-16T08,ERCO,WND,14070
2021-03-16T09,ERCO,WND,14420
2021-03-16T10,ERCO,WND,14899
2021-03-16T11,ERCO,WND,15319
2021-03-16T12,ERCO,WND,15417
2021-03-16T13,ERCO,WND,15394
2021-03-16T14,ERCO,WND,14548
2021-03-16T15,ERCO,WND,12951
2021-03-16T16,ERCO,WND,11296
2021-03-16T17,ERCO,WND,10764
2021-03-16T18,ERCO,WND,11132
2021-03-16T19,ERCO,WND,12476
2021-03-16T20,ERCO,WND,13591
2021-03-16T21,ERCO,WND,15303
2021-03-16T22,ERCO,WND,16481
2021-03-16T23,ERCO,WND,17264
2021-03-17T00,ERCO,WND,18647
2021-03-17T01,ERCO,WND,19282
2021-03-17T02,ERCO,WND,20608
2021-03-17T03,ERCO,WND,21477
2021-03-17T04,ERCO,WND,20934
2021-03-17T05,ERCO,WND,20245
2021-03-17T06,ERCO,WND,20068
2021-03-17T07,ERCO,WND,20198
2021-03-17T08,ERCO,WND,19493
2021-03-17T09,ERCO,WND,19102
2021-03-17T10,ERCO,WND,18103
2021-03-17T11,ERCO,WND,17830
2021-03-17T12,ERCO,WND,18043
2021-03-17T13,ERCO,WND,17279
2021-03-17T14,ERCO,WND,16646
2021-03-17T15,ERCO,WND,17036
2021-03-17T16,ERCO,WND,18781
2021-03-17T17,ERCO,WND,19667
2021-03-17T18,ERCO,WND,20074
2021-03-17T19,ERCO,WND,20433
2021-03-17T20,ERCO,WND,20403
2021-03-17T21,ERCO,WND,20306
2021-03-17T22,ERCO,WND,20112
2021-03-17T23,ERCO,WND,20062
2021-03-18T00,ERCO,WND,19476
2021-03-18T01,ERCO,WND,18670
2021-03-18T02,ERCO,WND,16815
2021-03-18T03,ERCO,WND,16196
2021-03-18T04,ERCO,WND,17155
2021-03-18T05,ERCO,WND,18379
2021-03-18T06,ERCO,WND,18137
2021-03-18T07,ERCO,WND,17664
2021-03-18T08,ERCO,WND,17199
2021-03-18T09,ERCO,WND,17141
2021-03-18T10,ERCO,WND,15711
2021-03-18T11,ERCO,WND,14274
2021-03-18T12,ERCO,WND,13000
2021-03-18T13,ERCO,WND,13056
2021-03-18T14,ERCO,WND,13294
2021-03-18T15,ERCO,WND,12635
2021-03-18T16,ERCO,WND,13493
2021-03-18T17,ERCO,WND,12954
2021-03-18T18,ERCO,WND,11523
2021-03-18T19,ERCO,WND,10834
2021-03-18T20,ERCO,WND,10667
2021-03-18T21,ERCO,WND,10348
2021-03-18T22,ERCO,WND,9807
2021-03-18T23,ERCO,WND,9380
2021-03-19T00,ERCO,WND,8453
2021-03-19T01,ERCO,WND,6651
2021-03-19T02,ERCO,WND,6140
2021-03-19T03,ERCO,WND,7795
2021-03-19T04,ERCO,WND,9565
2021-03-19T05,ERCO,WND,9890
2021-03-19T06,ERCO,WND,9590
2021-03-19T07,ERCO,WND,9277
2021-03-19T08,ERCO,WND,8856
2021-03-19T09,ERCO,WND,8180
2021-03-19T10,ERCO,WND,7686
2021-03-19T11,ERCO,WND,8264
2021-03-19T12,ERCO,WND,8378
2021-03-19T13,ERCO,WND,7580
2021-03-19T14,ERCO,WND,6019
2021-03-19T15,ERCO,WND,3819
2021-03-19T16,ERCO,WND,3814
2021-03-19T17,ERCO,WND,3043
2021-03-19T18,ERCO,WND,2417
2021-03-19T19,ERCO,WND,2272
2021-03-19T20,ERCO,WND,2306
2021-03-19T21,ERCO,WND,2620
2021-03-19T22,ERCO,WND,2961
2021-03-19T23,ERCO,WND,2922
2021-03-20T00,ERCO,WND,3187
2021-03-20T01,ERCO,WND,3902
2021-03-20T02,ERCO,WND,5633
2021-03-20T03,ERCO,WND,7000
2021-03-20T04,ERCO,WND,7427
2021-03-20T05,ERCO,WND,7138
2021-03-20T06,ERCO,WND,6755
2021-03-20T07,ERCO,WND,6709
2021-03-20T08,ERCO,WND,7086
2021-03-20T09,ERCO,WND,7666
2021-03-20T10,ERCO,WND,8000
2021-03-20T11,ERCO,WND,8378
2021-03-20T12,ERCO,WND,8761
2021-03-20T13,ERCO,WND,9092
2021-03-20T14,ERCO,WND,8899
2021-03-20T15,ERCO,WND,6928
2021-03-20T16,ERCO,WND,7920
2021-03-20T17,ERCO,WND,8092
2021-03-20T18,ERCO,WND,7542
2021-03-20T19,ERCO,WND,7279
2021-03-20T20,ERCO,WND,7548
2021-03-20T21,ERCO,WND,8286
2021-03-20T22,ERCO,WND,9314
2021-03-20T23,ERCO,WND,10918
2021-03-21T00,ERCO,WND,12647
2021-03-21T01,ERCO,WND,13803
2021-03-21T02,ERCO,WND,16003
2021-03-21T03,ERCO,WND,18734
2021-03-21T04,ERCO,WND,19942
2021-03-21T05,ERCO,WND,20267
2021-03-21T06,ERCO,WND,20301
2021-03-21T07,ERCO,WND,19979
2021-03-21T08,ERCO,WND,19710
2021-03-21T09,ERCO,WND,19554
2021-03-21T10,ERCO,WND,19184
2021-03-21T11,ERCO,WND,19053
2021-03-21T12,ERCO,WND,19014
2021-03-21T13,ERCO,WND,18870
2021-03-21T14,ERCO,WND,18476
2021-03-21T15,ERCO,WND,17376
2021-03-21T16,ERCO,WND,17793
2021-03-21T17,ERCO,WND,17658
2021-03-21T18,ERCO,WND,17420
2021-03-21T19,ERCO,WND,16687
2021-03-21T20,ERCO,WND,16883
2021-03-21T21,ERCO,WND,18066
2021-03-21T22,ERCO,WND,19555
2021-03-21T23,ERCO,WND,20522
2021-03-22T00,ERCO,WND,20578
2021-03-22T01,ERCO,WND,19414
2021-03-22T02,ERCO,WND,19887
2021-03-22T03,ERCO,WND,20355
2021-03-22T04,ERCO,WND,21006
2021-03-22T05,ERCO,WND,21523
2021-03-22T06,ERCO,WND,20998
2021-03-22T07,ERCO,WND,20141
2021-03-22T08,ERCO,WND,19593
2021-03-22T09,ERCO,WND,19597
2021-03-22T10,ERCO,WND,19889
2021-03-22T11,ERCO,WND,19930
2021-03-22T12,ERCO,WND,18897
2021-03-22T13,ERCO,WND,18312
2021-03-22T14,ERCO,WND,19149
2021-03-22T15,ERCO,WND,19665
2021-03-22T16,ERCO,WND,19927
2021-03-22T17,ERCO,WND,20129
2021-03-22T18,ERCO,WND,21027
2021-03-22T19,ERCO,WND,20161
2021-03-22T20,ERCO,WND,19537
2021-03-22T21,ERCO,WND,18938
2021-03-22T22,ERCO,WND,16552
2021-03-22T23,ERCO,WND,14299
2021-03-23T00,ERCO,WND,16344
2021-03-23T01,ERCO,WND,18631
2021-03-23T02,ERCO,WND,18792
2021-03-23T03,ERCO,WND,18800
2021-03-23T04,ERCO,WND,19057
2021-03-23T05,ERCO,WND,18441
2021-03-23T06,ERCO,WND,17679
2021-03-23T07,ERCO,WND,15622
2021-03-23T08,ERCO,WND,14039
2021-03-23T09,ERCO,WND,12266
2021-03-23T10,ERCO,WND,10918
2021-03-23T11,ERCO,WND,10638
2021-03-23T12,ERCO,WND,9567
2021-03-23T13,ERCO,WND,8772
2021-03-23T14,ERCO,WND,7185
2021-03-23T15,ERCO,WND,4992
2021-03-23T16,ERCO,WND,4988
2021-03-23T17,ERCO,WND,4503
2021-03-23T18,ERCO,WND,3724
2021-03-23T19,ERCO,WND,3446
2021-03-23T20,ERCO,WND,3136
2021-03-23T21,ERCO,WND,2990
2021-03-23T22,ERCO,WND,2900
2021-03-23T23,ERCO,WND,2985
2021-03-24T00,ERCO,WND,2805
2021-03-24T01,ERCO,WND,3748
2021-03-24T02,ERCO,WND,6695
2021-03-24T03,ERCO,WND,10211
2021-03-24T04,ERCO,WND,13272
2021-03-24T05,ERCO,WND,15070
2021-03-24T06,ERCO,WND,16994
2021-03-24T07,ERCO,WND,17535
2021-03-24T08,ERCO,WND,17174
2021-03-24T09,ERCO,WND,17261
2021-03-24T10,ERCO,WND,17470
2021-03-24T11,ERCO,WND,16966
2021-03-24T12,ERCO,WND,15779
2021-03-24T13,ERCO,WND,14722
2021-03-24T14,ERCO,WND,13475
2021-03-24T15,ERCO,WND,12798
2021-03-24T16,ERCO,WND,12682
2021-03-24T17,ERCO,WND,11152
2021-03-24T18,ERCO,WND,9616
2021-03-24T19,ERCO,WND,7756
2021-03-24T20,ERCO,WND,6250
2021-03-24T21,ERCO,WND,4965
2021-03-24T22,ERCO,WND,4794
2021-03-24T23,ERCO,WND,5652
2021-03-25T00,ERCO,WND,8614
2021-03-25T01,ERCO,WND,13136
2021-03-25T02,ERCO,WND,15229
2021-03-25T03,ERCO,WND,16500
2021-03-25T04,ERCO,WND,16283
2021-03-25T05,ERCO,WND,14033
2021-03-25T06,ERCO,WND,12880
2021-03-25T07,ERCO,WND,10268
2021-03-25T08,ERCO,WND,9015
2021-03-25T09,ERCO,WND,8607
2021-03-25T10,ERCO,WND,7627
2021-03-25T11,ERCO,WND,8487
2021-03-25T12,ERCO,WND,9348
2021-03-25T13,ERCO,WND,10094
2021-03-25T14,ERCO,WND,10295
2021-03-25T15,ERCO,WND,10062
2021-03-25T16,ERCO,WND,10466
2021-03-25T17,ERCO,WND,11373
2021-03-25T18,ERCO,WND,13399
2021-03-25T19,ERCO,WND,13062
2021-03-25T20,ERCO,WND,11376
2021-03-25T21,ERCO,WND,9261
2021-03-25T22,ERCO,WND,7738
2021-03-25T23,ERCO,WND,6511
2021-03-26T00,ERCO,WND,5864
2021-03-26T01,ERCO,WND,5535
2021-03-26T02,ERCO,WND,6326
2021-03-26T03,ERCO,WND,8100
2021-03-26T04,ERCO,WND,10496
2021-03-26T05,ERCO,WND,13711
2021-03-26T06,ERCO,WND,16142
2021-03-26T07,ERCO,WND,17289
2021-03-26T08,ERCO,WND,17732
2021-03-26T09,ERCO,WND,17937
2021-03-26T10,ERCO,WND,17965
2021-03-26T11,ERCO,WND,17621
2021-03-26T12,ERCO,WND,17764
2021-03-26T13,ERCO,WND,17931
2021-03-26T14,ERCO,WND,16286
2021-03-26T15,ERCO,WND,14388
2021-03-26T16,ERCO,WND,16118
2021-03-26T17,ERCO,WND,16217
2021-03-26T18,ERCO,WND,15691
2021-03-26T19,ERCO,WND,15297
2021-03-26T20,ERCO,WND,15121
2021-03-26T21,ERCO,WND,14823
2021-03-26T22,ERCO,WND,14580
2021-03-26T23,ERCO,WND,14598
2021-03-27T00,ERCO,WND,14810
2021-03-27T01,ERCO,WND,12420
2021-03-27T02,ERCO,WND,12085
2021-03-27T03,ERCO,WND,13615
2021-03-27T04,ERCO,WND,14878
2021-03-27T05,ERCO,WND,15797
2021-03-27T06,ERCO,WND,16328
2021-03-27T07,ERCO,WND,16465
2021-03-27T08,ERCO,WND,14961
2021-03-27T09,ERCO,WND,13312
2021-03-27T10,ERCO,WND,12280
2021-03-27T11,ERCO,WND,11439
2021-03-27T12,ERCO,WND,9885
2021-03-27T13,ERCO,WND,8951
2021-03-27T14,ERCO,WND,9311
2021-03-27T15,ERCO,WND,8768
2021-03-27T16,ERCO,WND,9044
2021-03-27T17,ERCO,WND,9462
2021-03-27T18,ERCO,WND,9877
2021-03-27T19,ERCO,WND,10359
2021-03-27T20,ERCO,WND,10787
2021-03-27T21,ERCO,WND,11279
2021-03-27T22,ERCO,WND,12588
2021-03-27T23,ERCO,WND,14593
2021-03-28T00,ERCO,WND,16290
2021-03-28T01,ERCO,WND,18365
2021-03-28T02,ERCO,WND,19959
2021-03-28T03,ERCO,WND,21285
2021-03-28T04,ERCO,WND,21370
2021-03-28T05,ERCO,WND,21011
2021-03-28T06,ERCO,WND,20244
2021-03-28T07,ERCO,WND,18854
2021-03-28T08,ERCO,WND,17165
2021-03-28T09,ERCO,WND,14342
2021-03-28T10,ERCO,WND,11991
2021-03-28T11,ERCO,WND,10095
2021-03-28T12,ERCO,WND,9325
2021-03-28T13,ERCO,WND,9473
2021-03-28T14,ERCO,WND,8144
2021-03-28T15,ERCO,WND,7736
2021-03-28T16,ERCO,WND,8826
2021-03-28T17,ERCO,WND,9996
2021-03-28T18,ERCO,WND,9603
2021-03-28T19,ERCO,WND,8853
2021-03-28T20,ERCO,WND,7976
2021-03-28T21,ERCO,WND,7535
2021-03-28T22,ERCO,WND,7176
2021-03-28T23,ERCO,WND,7044
2021-03-29T00,ERCO,WND,6514
2021-03-29T01,ERCO,WND,6080
2021-03-29T02,ERCO,WND,6913
2021-03-29T03,ERCO,WND,8994
2021-03-29T04,ERCO,WND,11044
2021-03-29T05,ERCO,WND,12806
2021-03-29T06,ERCO,WND,14472
2021-03-29T07,ERCO,WND,15789
2021-03-29T08,ERCO,WND,16750
2021-03-29T09,ERCO,WND,17496
2021-03-29T10,ERCO,WND,17711
2021-03-29T11,ERCO,WND,17527
2021-03-29T12,ERCO,WND,17499
2021-03-29T13,ERCO,WND,17409
2021-03-29T14,ERCO,WND,16865
2021-03-29T15,ERCO,WND,14420
2021-03-29T16,ERCO,WND,16031
2021-03-29T17,ERCO,WND,16982
2021-03-29T18,ERCO,WND,17080
2021-03-29T19,ERCO,WND,17127
2021-03-29T20,ERCO,WND,16959
2021-03-29T21,ERCO,WND,16892
2021-03-29T22,ERCO,WND,17162
2021-03-29T23,ERCO,WND,17530
2021-03-30T00,ERCO,WND,18178
2021-03-30T01,ERCO,WND,19189
2021-03-30T02,ERCO,WND,19633
2021-03-30T03,ERCO,WND,19659
2021-03-30T04,ERCO,WND,19202
2021-03-30T05,ERCO,WND,18773
2021-03-30T06,ERCO,WND,18372
2021-03-30T07,ERCO,WND,18275
2021-03-30T08,ERCO,WND,18451
2021-03-30T09,ERCO,WND,18566
2021-03-30T10,ERCO,WND,18551
2021-03-30T11,ERCO,WND,18888
2021-03-30T12,ERCO,WND,19503
2021-03-30T13,ERCO,WND,19118
2021-03-30T14,ERCO,WND,17502
2021-03-30T15,ERCO,WND,16840
2021-03-30T16,ERCO,WND,16082
2021-03-30T17,ERCO,WND,15094
2021-03-30T18,ERCO,WND,13282
2021-03-30T19,ERCO,WND,12357
2021-03-30T20,ERCO,WND,11404
2021-03-30T21,ERCO,WND,10348
2021-03-30T22,ERCO,WND,9711
2021-03-30T23,ERCO,WND,10013
2021-03-31T00,ERCO,WND,11513
2021-03-31T01,ERCO,WND,14985
2021-03-31T02,ERCO,WND,18206
2021-03-31T03,ERCO,WND,20250
2021-03-31T04,ERCO,WND,20653
2021-03-31T05,ERCO,WND,20452
2021-03-31T06,ERCO,WND,20306
2021-03-31T07,ERCO,WND,20564
2021-03-31T08,ERCO,WND,20444
2021-03-31T09,ERCO,WND,20311
2021-03-31T10,ERCO,WND,19973
2021-03-31T11,ERCO,WND,19248
2021-03-31T12,ERCO,WND,18367
2021-03-31T13,ERCO,WND,18286
2021-03-31T14,ERCO,WND,17040
2021-03-31T15,ERCO,WND,16701
2021-03-31T16,ERCO,WND,16931
2021-03-31T17,ERCO,WND,16024
2021-03-31T18,ERCO,WND,15556
2021-03-31T19,ERCO,WND,14876
2021-03-31T20,ERCO,WND,13858
2021-03-31T21,ERCO,WND,12566
2021-03-31T22,ERCO,WND,11816
2021-03-31T23,ERCO,WND,12087
2021-04-01T00,ERCO,WND,11485
2021-04-01T01,ERCO,WND,11121
2021-04-01T02,ERCO,WND,10862
2021-04-01T03,ERCO,WND,11946
2021-04-01T04,ERCO,WND,12818
2021-04-01T05,ERCO,WND,12705
2021-04-01T06,ERCO,WND,12516
2021-04-01T07,ERCO,WND,12159
2021-04-01T08,ERCO,WND,11796
2021-04-01T09,ERCO,WND,11270
2021-04-01T10,ERCO,WND,10928
2021-04-01T11,ERCO,WND,10644
2021-04-01T12,ERCO,WND,10665
2021-04-01T13,ERCO,WND,10570
2021-04-01T14,ERCO,WND,9811
2021-04-01T15,ERCO,WND,8686
2021-04-01T16,ERCO,WND,9213
2021-04-01T17,ERCO,WND,10158
2021-04-01T18,ERCO,WND,10424
2021-04-01T19,ERCO,WND,10121
2021-04-01T20,ERCO,WND,9524
2021-04-01T21,ERCO,WND,8939
2021-04-01T22,ERCO,WND,8732
2021-04-01T23,ERCO,WND,8702
2021-04-02T00,ERCO,WND,8925
2021-04-02T01,ERCO,WND,9522
2021-04-02T02,ERCO,WND,11473
2021-04-02T03,ERCO,WND,14550
2021-04-02T04,ERCO,WND,16458
2021-04-02T05,ERCO,WND,16786
2021-04-02T06,ERCO,WND,16906
2021-04-02T07,ERCO,WND,17113
2021-04-02T08,ERCO,WND,17087
2021-04-02T09,ERCO,WND,16660
2021-04-02T10,ERCO,WND,16330
2021-04-02T11,ERCO,WND,16769
2021-04-02T12,ERCO,WND,16888
2021-04-02T13,ERCO,WND,17044
2021-04-02T14,ERCO,WND,15726
2021-04-02T15,ERCO,WND,15120
2021-04-02T16,ERCO,WND,17716
2021-04-02T17,ERCO,WND,19356
2021-04-02T18,ERCO,WND,19370
2021-04-02T19,ERCO,WND,19310
2021-04-02T20,ERCO,WND,19305
2021-04-02T21,ERCO,WND,19016
2021-04-02T22,ERCO,WND,18804
2021-04-02T23,ERCO,WND,19293
2021-04-03T00,ERCO,WND,19498
2021-04-03T01,ERCO,WND,19794
2021-04-03T02,ERCO,WND,19094
2021-04-03T03,ERCO,WND,19822
2021-04-03T04,ERCO,WND,20485
2021-04-03T05,ERCO,WND,20246
2021-04-03T06,ERCO,WND,19221
2021-04-03T07,ERCO,WND,18842
2021-04-03T08,ERCO,WND,18694
2021-04-03T09,ERCO,WND,18436
2021-04-03T10,ERCO,WND,17952
2021-04-03T11,ERCO,WND,17154
2021-04-03T12,ERCO,WND,15688
2021-04-03T13,ERCO,WND,13845
2021-04-03T14,ERCO,WND,11854
2021-04-03T15,ERCO,WND,12226
2021-04-03T16,ERCO,WND,14059
2021-04-03T17,ERCO,WND,13257
2021-04-03T18,ERCO,WND,12985
2021-04-03T19,ERCO,WND,13394
2021-04-03T20,ERCO,WND,14396
2021-04-03T21,ERCO,WND,14668
2021-04-03T22,ERCO,WND,14529
2021-04-03T23,ERCO,WND,14044
2021-04-04T00,ERCO,WND,13537
2021-04-04T01,ERCO,WND,13179
2021-04-04T02,ERCO,WND,12195
2021-04-04T03,ERCO,WND,12214
2021-04-04T04,ERCO,WND,13879
2021-04-04T05,ERCO,WND,12843
2021-04-04T06,ERCO,WND,12154
2021-04-04T07,ERCO,WND,11972
2021-04-04T08,ERCO,WND,11435
2021-04-04T09,ERCO,WND,10472
2021-04-04T10,ERCO,WND,8611
2021-04-04T11,ERCO,WND,7130
2021-04-04T12,ERCO,WND,6305
2021-04-04T13,ERCO,WND,5724
2021-04-04T14,ERCO,WND,4918
2021-04-04T15,ERCO,WND,4822
2021-04-04T16,ERCO,WND,5899
2021-04-04T17,ERCO,WND,6669
2021-04-04T18,ERCO,WND,7795
2021-04-04T19,ERCO,WND,8596
2021-04-04T20,ERCO,WND,9593
2021-04-04T21,ERCO,WND,10518
2021-04-04T22,ERCO,WND,11529
2021-04-04T23,ERCO,WND,13180
2021-04-05T00,ERCO,WND,14733
2021-04-05T01,ERCO,WND,15446
2021-04-05T02,ERCO,WND,14771
2021-04-05T03,ERCO,WND,15112
2021-04-05T04,ERCO,WND,15136
2021-04-05T05,ERCO,WND,15118
2021-04-05T06,ERCO,WND,15596
2021-04-05T07,ERCO,WND,15836
2021-04-05T08,ERCO,WND,15820
2021-04-05T09,ERCO,WND,15686
2021-04-05T10,ERCO,WND,15474
2021-04-05T11,ERCO,WND,15112
2021-04-05T12,ERCO,WND,14967
2021-04-05T13,ERCO,WND,15409
2021-04-05T14,ERCO,WND,15330
2021-04-05T15,ERCO,WND,16020
2021-04-05T16,ERCO,WND,17547
2021-04-05T17,ERCO,WND,18169
2021-04-05T18,ERCO,WND,18145
2021-04-05T19,ERCO,WND,16901
2021-04-05T20,ERCO,WND,17729
2021-04-05T21,ERCO,WND,18106
2021-04-05T22,ERCO,WND,19792
2021-04-05T23,ERCO,WND,20551
2021-04-06T00,ERCO,WND,21073
2021-04-06T01,ERCO,WND,21683
2021-04-06T02,ERCO,WND,22027
2021-04-06T03,ERCO,WND,22191
2021-04-06T04,ERCO,WND,21685
2021-04-06T05,ERCO,WND,21438
2021-04-06T06,ERCO,WND,21019
2021-04-06T07,ERCO,WND,20754
