period,respondent,fueltype,value
2021-03-22T10,ERCO,SUN,0
2021-03-22T11,ERCO,SUN,0
2021-03-22T12,ERCO,SUN,0
2021-03-22T13,ERCO,SUN,2
2021-03-22T14,ERCO,SUN,131
2021-03-22T15,ERCO,SUN,484
2021-03-22T16,ERCO,SUN,1628
2021-03-22T17,ERCO,SUN,1956
2021-03-22T18,ERCO,SUN,1423
2021-03-22T19,ERCO,SUN,2027
2021-03-22T20,ERCO,SUN,2513
2021-03-22T21,ERCO,SUN,3142
2021-03-22T22,ERCO,SUN,3225
2021-03-22T23,ERCO,SUN,2634
2021-03-23T00,ERCO,SUN,1617
2021-03-23T01,ERCO,SUN,277
2021-03-23T02,ERCO,SUN,0
2021-03-23T03,ERCO,SUN,0
2021-03-23T04,ERCO,SUN,0
2021-03-23T05,ERCO,SUN,0
2021-03-23T06,ERCO,SUN,0
2021-03-23T07,ERCO,SUN,0
2021-03-23T08,ERCO,SUN,0
2021-03-23T09,ERCO,SUN,0
2021-03-23T10,ERCO,SUN,0
2021-03-23T11,ERCO,SUN,0
2021-03-23T12,ERCO,SUN,0
2021-03-23T13,ERCO,SUN,14
2021-03-23T14,ERCO,SUN,1503
2021-03-23T15,ERCO,SUN,4537
2021-03-23T16,ERCO,SUN,5043
2021-03-23T17,ERCO,SUN,5079
2021-03-23T18,ERCO,SUN,5111
2021-03-23T19,ERCO,SUN,5015
2021-03-23T20,ERCO,SUN,4996
2021-03-23T21,ERCO,SUN,5142
2021-03-23T22,ERCO,SUN,5114
2021-03-23T23,ERCO,SUN,4997
2021-03-24T00,ERCO,SUN,3580
2021-03-24T01,ERCO,SUN,669
2021-03-24T02,ERCO,SUN,0
2021-03-24T03,ERCO,SUN,0
2021-03-24T04,ERCO,SUN,0
2021-03-24T05,ERCO,SUN,0
2021-03-24T06,ERCO,SUN,0
2021-03-24T07,ERCO,SUN,0
2021-03-24T08,ERCO,SUN,0
2021-03-24T09,ERCO,SUN,0
2021-03-24T10,ERCO,SUN,0
2021-03-24T11,ERCO,SUN,0
2021-03-24T12,ERCO,SUN,0
2021-03-24T13,ERCO,SUN,12
2021-03-24T14,ERCO,SUN,957
2021-03-24T15,ERCO,SUN,3396
2021-03-24T16,ERCO,SUN,3778
2021-03-24T17,ERCO,SUN,4088
2021-03-24T18,ERCO,SUN,4371
2021-03-24T19,ERCO,SUN,4392
2021-03-24T20,ERCO,SUN,4526
2021-03-24T21,ERCO,SUN,4579
2021-03-24T22,ERCO,SUN,4305
2021-03-24T23,ERCO,SUN,3461
2021-03-25T00,ERCO,SUN,2079
2021-03-25T01,ERCO,SUN,265
2021-03-25T02,ERCO,SUN,0
2021-03-25T03,ERCO,SUN,0
2021-03-25T04,ERCO,SUN,0
2021-03-25T05,ERCO,SUN,0
2021-03-25T06,ERCO,SUN,0
2021-03-25T07,ERCO,SUN,0
2021-03-25T08,ERCO,SUN,0
2021-03-25T09,ERCO,SUN,0
2021-03-25T10,ERCO,SUN,0
2021-03-25T11,ERCO,SUN,0
2021-03-25T12,ERCO,SUN,0
2021-03-25T13,ERCO,SUN,9
2021-03-25T14,ERCO,SUN,1449
2021-03-25T15,ERCO,SUN,4229
2021-03-25T16,ERCO,SUN,4845
2021-03-25T17,ERCO,SUN,4952
2021-03-25T18,ERCO,SUN,3863
2021-03-25T19,ERCO,SUN,4547
2021-03-25T20,ERCO,SUN,5004
2021-03-25T21,ERCO,SUN,5016
2021-03-25T22,ERCO,SUN,5026
2021-03-25T23,ERCO,SUN,4813
2021-03-26T00,ERCO,SUN,3622
2021-03-26T01,ERCO,SUN,769
2021-03-26T02,ERCO,SUN,0
2021-03-26T03,ERCO,SUN,0
2021-03-26T04,ERCO,SUN,0
2021-03-26T05,ERCO,SUN,0
2021-03-26T06,ERCO,SUN,0
2021-03-26T07,ERCO,SUN,0
2021-03-26T08,ERCO,SUN,0
2021-03-26T09,ERCO,SUN,0
2021-03-26T10,ERCO,SUN,0
2021-03-26T11,ERCO,SUN,0
2021-03-26T12,ERCO,SUN,0
2021-03-26T13,ERCO,SUN,28
2021-03-26T14,ERCO,SUN,1612
2021-03-26T15,ERCO,SUN,4163
2021-03-26T16,ERCO,SUN,3758
2021-03-26T17,ERCO,SUN,3425
2021-03-26T18,ERCO,SUN,3515
2021-03-26T19,ERCO,SUN,3616
2021-03-26T20,ERCO,SUN,3586
2021-03-26T21,ERCO,SUN,3534
2021-03-26T22,ERCO,SUN,3960
2021-03-26T23,ERCO,SUN,3966
2021-03-27T00,ERCO,SUN,3374
2021-03-27T01,ERCO,SUN,777
2021-03-27T02,ERCO,SUN,0
2021-03-27T03,ERCO,SUN,0
2021-03-27T04,ERCO,SUN,0
2021-03-27T05,ERCO,SUN,0
2021-03-27T06,ERCO,SUN,0
2021-03-27T07,ERCO,SUN,0
2021-03-27T08,ERCO,SUN,0
2021-03-27T09,ERCO,SUN,0
2021-03-27T10,ERCO,SUN,0
2021-03-27T11,ERCO,SUN,0
2021-03-27T12,ERCO,SUN,0
2021-03-27T13,ERCO,SUN,9
2021-03-27T14,ERCO,SUN,1194
2021-03-27T15,ERCO,SUN,3642
2021-03-27T16,ERCO,SUN,4328
2021-03-27T17,ERCO,SUN,4471
2021-03-27T18,ERCO,SUN,4659
2021-03-27T19,ERCO,SUN,4690
2021-03-27T20,ERCO,SUN,4680
2021-03-27T21,ERCO,SUN,4580
2021-03-27T22,ERCO,SUN,4400
2021-03-27T23,ERCO,SUN,4056
2021-03-28T00,ERCO,SUN,2931
2021-03-28T01,ERCO,SUN,635
2021-03-28T02,ERCO,SUN,1
2021-03-28T03,ERCO,SUN,0
2021-03-28T04,ERCO,SUN,0
2021-03-28T05,ERCO,SUN,0
2021-03-28T06,ERCO,SUN,0
2021-03-28T07,ERCO,SUN,0
2021-03-28T08,ERCO,SUN,0
2021-03-28T09,ERCO,SUN,0
2021-03-28T10,ERCO,SUN,0
2021-03-28T11,ERCO,SUN,0
2021-03-28T12,ERCO,SUN,0
2021-03-28T13,ERCO,SUN,25
2021-03-28T14,ERCO,SUN,1547
2021-03-28T15,ERCO,SUN,4240
2021-03-28T16,ERCO,SUN,4631
2021-03-28T17,ERCO,SUN,4809
2021-03-28T18,ERCO,SUN,4938
2021-03-28T19,ERCO,SUN,4957
2021-03-28T20,ERCO,SUN,5181
2021-03-28T21,ERCO,SUN,5412
2021-03-28T22,ERCO,SUN,5396
2021-03-28T23,ERCO,SUN,5147
2021-03-29T00,ERCO,SUN,3935
2021-03-29T01,ERCO,SUN,946
2021-03-29T02,ERCO,SUN,1
2021-03-29T03,ERCO,SUN,0
2021-03-29T04,ERCO,SUN,0
2021-03-29T05,ERCO,SUN,0
2021-03-29T06,ERCO,SUN,0
2021-03-29T07,ERCO,SUN,0
2021-03-29T08,ERCO,SUN,0
2021-03-29T09,ERCO,SUN,0
2021-03-29T10,ERCO,SUN,0
2021-03-29T11,ERCO,SUN,0
2021-03-29T12,ERCO,SUN,0
2021-03-29T13,ERCO,SUN,45
2021-03-29T14,ERCO,SUN,1794
2021-03-29T15,ERCO,SUN,3905
2021-03-29T16,ERCO,SUN,3165
2021-03-29T17,ERCO,SUN,2614
2021-03-29T18,ERCO,SUN,2447
2021-03-29T19,ERCO,SUN,2441
2021-03-29T20,ERCO,SUN,2568
2021-03-29T21,ERCO,SUN,2716
2021-03-29T22,ERCO,SUN,2623
2021-03-29T23,ERCO,SUN,2612
2021-03-30T00,ERCO,SUN,1765
2021-03-30T01,ERCO,SUN,541
2021-03-30T02,ERCO,SUN,1
2021-03-30T03,ERCO,SUN,0
2021-03-30T04,ERCO,SUN,0
2021-03-30T05,ERCO,SUN,0
2021-03-30T06,ERCO,SUN,0
2021-03-30T07,ERCO,SUN,0
2021-03-30T08,ERCO,SUN,0
2021-03-30T09,ERCO,SUN,0
2021-03-30T10,ERCO,SUN,0
2021-03-30T11,ERCO,SUN,0
2021-03-30T12,ERCO,SUN,0
2021-03-30T13,ERCO,SUN,6
2021-03-30T14,ERCO,SUN,323
2021-03-30T15,ERCO,SUN,1004
2021-03-30T16,ERCO,SUN,1927
2021-03-30T17,ERCO,SUN,2579
2021-03-30T18,ERCO,SUN,3406
2021-03-30T19,ERCO,SUN,3792
2021-03-30T20,ERCO,SUN,3957
2021-03-30T21,ERCO,SUN,4201
2021-03-30T22,ERCO,SUN,4318
2021-03-30T23,ERCO,SUN,4502
2021-03-31T00,ERCO,SUN,3750
2021-03-31T01,ERCO,SUN,913
2021-03-31T02,ERCO,SUN,1
2021-03-31T03,ERCO,SUN,0
2021-03-31T04,ERCO,SUN,0
2021-03-31T05,ERCO,SUN,0
2021-03-31T06,ERCO,SUN,0
2021-03-31T07,ERCO,SUN,0
2021-03-31T08,ERCO,SUN,0
2021-03-31T09,ERCO,SUN,0
2021-03-31T10,ERCO,SUN,0
2021-03-31T11,ERCO,SUN,0
2021-03-31T12,ERCO,SUN,0
2021-03-31T13,ERCO,SUN,17
2021-03-31T14,ERCO,SUN,1240
2021-03-31T15,ERCO,SUN,2558
2021-03-31T16,ERCO,SUN,2478
2021-03-31T17,ERCO,SUN,3180
2021-03-31T18,ERCO,SUN,3420
2021-03-31T19,ERCO,SUN,4130
2021-03-31T20,ERCO,SUN,4776
2021-03-31T21,ERCO,SUN,4954
2021-03-31T22,ERCO,SUN,5109
2021-03-31T23,ERCO,SUN,5172
2021-04-01T00,ERCO,SUN,4128
2021-04-01T01,ERCO,SUN,997
2021-04-01T02,ERCO,SUN,2
2021-04-01T03,ERCO,SUN,0
2021-04-01T04,ERCO,SUN,0
2021-04-01T05,ERCO,SUN,0
2021-04-01T06,ERCO,SUN,0
2021-04-01T07,ERCO,SUN,0
2021-04-01T08,ERCO,SUN,0
2021-04-01T09,ERCO,SUN,0
2021-04-01T10,ERCO,SUN,0
2021-04-01T11,ERCO,SUN,0
2021-04-01T12,ERCO,SUN,0
2021-04-01T13,ERCO,SUN,63
2021-04-01T14,ERCO,SUN,2079
2021-04-01T15,ERCO,SUN,4915
2021-04-01T16,ERCO,SUN,5019
2021-04-01T17,ERCO,SUN,5085
2021-04-01T18,ERCO,SUN,5182
2021-04-01T19,ERCO,SUN,5178
2021-04-01T20,ERCO,SUN,5184
2021-04-01T21,ERCO,SUN,5107
2021-04-01T22,ERCO,SUN,5002
2021-04-01T23,ERCO,SUN,4592
2021-04-02T00,ERCO,SUN,2987
2021-04-02T01,ERCO,SUN,743
2021-04-02T02,ERCO,SUN,1
2021-04-02T03,ERCO,SUN,0
2021-04-02T04,ERCO,SUN,0
2021-04-02T05,ERCO,SUN,0
2021-04-02T06,ERCO,SUN,0
2021-04-02T07,ERCO,SUN,0
2021-04-02T08,ERCO,SUN,0
2021-04-02T09,ERCO,SUN,0
2021-04-02T10,ERCO,SUN,0
2021-04-02T11,ERCO,SUN,0
2021-04-02T12,ERCO,SUN,0
2021-04-02T13,ERCO,SUN,60
2021-04-02T14,ERCO,SUN,1367
2021-04-02T15,ERCO,SUN,3148
2021-04-02T16,ERCO,SUN,2664
2021-04-02T17,ERCO,SUN,1888
2021-04-02T18,ERCO,SUN,2042
2021-04-02T19,ERCO,SUN,2561
2021-04-02T20,ERCO,SUN,2583
2021-04-02T21,ERCO,SUN,2969
2021-04-02T22,ERCO,SUN,3314
2021-04-02T23,ERCO,SUN,3033
2021-04-03T00,ERCO,SUN,2413
2021-04-03T01,ERCO,SUN,750
2021-04-03T02,ERCO,SUN,2
2021-04-03T03,ERCO,SUN,0
2021-04-03T04,ERCO,SUN,0
2021-04-03T05,ERCO,SUN,0
2021-04-03T06,ERCO,SUN,0
2021-04-03T07,ERCO,SUN,0
2021-04-03T08,ERCO,SUN,0
2021-04-03T09,ERCO,SUN,0
2021-04-03T10,ERCO,SUN,0
2021-04-03T11,ERCO,SUN,0
2021-04-03T12,ERCO,SUN,0
2021-04-03T13,ERCO,SUN,33
2021-04-03T14,ERCO,SUN,1217
2021-04-03T15,ERCO,SUN,2993
2021-04-03T16,ERCO,SUN,3922
2021-04-03T17,ERCO,SUN,4724
2021-04-03T18,ERCO,SUN,4546
2021-04-03T19,ERCO,SUN,4562
2021-04-03T20,ERCO,SUN,4400
2021-04-03T21,ERCO,SUN,4252
2021-04-03T22,ERCO,SUN,3789
2021-04-03T23,ERCO,SUN,2679
2021-04-04T00,ERCO,SUN,1097
2021-04-04T01,ERCO,SUN,203
2021-04-04T02,ERCO,SUN,1
2021-04-04T03,ERCO,SUN,0
2021-04-04T04,ERCO,SUN,0
2021-04-04T05,ERCO,SUN,0
2021-04-04T06,ERCO,SUN,0
2021-04-04T07,ERCO,SUN,0
2021-04-04T08,ERCO,SUN,0
2021-04-04T09,ERCO,SUN,0
2021-04-04T10,ERCO,SUN,0
2021-04-04T11,ERCO,SUN,0
2021-04-04T12,ERCO,SUN,0
2021-04-04T13,ERCO,SUN,17
2021-04-04T14,ERCO,SUN,324
2021-04-04T15,ERCO,SUN,855
2021-04-04T16,ERCO,SUN,1176
2021-04-04T17,ERCO,SUN,1575
2021-04-04T18,ERCO,SUN,1950
2021-04-04T19,ERCO,SUN,2177
2021-04-04T20,ERCO,SUN,2660
2021-04-04T21,ERCO,SUN,3130
2021-04-04T22,ERCO,SUN,3216
2021-04-04T23,ERCO,SUN,2811
2021-04-05T00,ERCO,SUN,2153
2021-04-05T01,ERCO,SUN,614
2021-04-05T02,ERCO,SUN,2
2021-04-05T03,ERCO,SUN,0
2021-04-05T04,ERCO,SUN,0
2021-04-05T05,ERCO,SUN,0
2021-04-05T06,ERCO,SUN,0
2021-04-05T07,ERCO,SUN,0
2021-04-05T08,ERCO,SUN,0
2021-04-05T09,ERCO,SUN,0
2021-04-05T10,ERCO,SUN,0
2021-04-05T11,ERCO,SUN,0
2021-04-05T12,ERCO,SUN,0
2021-04-05T13,ERCO,SUN,49
2021-04-05T14,ERCO,SUN,1028
2021-04-05T15,ERCO,SUN,2683
2021-04-05T16,ERCO,SUN,3055
2021-04-05T17,ERCO,SUN,2808
2021-04-05T18,ERCO,SUN,2182
2021-04-05T19,ERCO,SUN,1687
2021-04-05T20,ERCO,SUN,1246
2021-04-05T21,ERCO,SUN,1237
2021-04-05T22,ERCO,SUN,2347
2021-04-05T23,ERCO,SUN,1924
2021-04-06T00,ERCO,SUN,1282
2021-04-06T01,ERCO,SUN,324
2021-04-06T02,ERCO,SUN,1
2021-04-06T03,ERCO,SUN,0
2021-04-06T04,ERCO,SUN,0
2021-04-06T05,ERCO,SUN,0
2021-04-06T06,ERCO,SUN,0
2021-04-06T07,ERCO,SUN,0
2021-04-06T08,ERCO,SUN,0
2021-04-06T09,ERCO,SUN,0
2021-04-06T10,ERCO,SUN,0
2021-04-06T11,ERCO,SUN,0
2021-04-06T12,ERCO,SUN,0
2021-04-06T13,ERCO,SUN,25
2021-04-06T14,ERCO,SUN,612
2021-04-06T15,ERCO,SUN,903
2021-04-06T16,ERCO,SUN,1254
2021-04-06T17,ERCO,SUN,1441
2021-04-06T18,ERCO,SUN,1810
2021-04-06T19,ERCO,SUN,1848
2021-04-06T20,ERCO,SUN,1909
2021-04-06T21,ERCO,SUN,1859
2021-04-06T22,ERCO,SUN,1657
2021-04-06T23,ERCO,SUN,1170
2021-04-07T00,ERCO,SUN,945
2021-04-07T01,ERCO,SUN,387
2021-04-07T02,ERCO,SUN,5
2021-04-07T03,ERCO,SUN,0
2021-04-07T04,ERCO,SUN,0
2021-04-07T05,ERCO,SUN,0
2021-04-07T06,ERCO,SUN,0
2021-04-07T07,ERCO,SUN,0
2021-04-07T08,ERCO,SUN,0
2021-04-07T09,ERCO,SUN,0
2021-04-07T10,ERCO,SUN,0
2021-04-07T11,ERCO,SUN,0
2021-04-07T12,ERCO,SUN,0
2021-04-07T13,ERCO,SUN,73
2021-04-07T14,ERCO,SUN,1951
2021-04-07T15,ERCO,SUN,4236
2021-04-07T16,ERCO,SUN,4620
2021-04-07T17,ERCO,SUN,4687
2021-04-07T18,ERCO,SUN,4779
2021-04-07T19,ERCO,SUN,4893
2021-04-07T20,ERCO,SUN,4814
2021-04-07T21,ERCO,SUN,4871
2021-04-07T22,ERCO,SUN,4975
2021-04-07T23,ERCO,SUN,5041
2021-04-08T00,ERCO,SUN,4077
2021-04-08T01,ERCO,SUN,1119
2021-04-08T02,ERCO,SUN,11
2021-04-08T03,ERCO,SUN,2
2021-04-08T04,ERCO,SUN,0
2021-04-08T05,ERCO,SUN,0
2021-04-08T06,ERCO,SUN,0
2021-04-08T07,ERCO,SUN,0
2021-04-08T08,ERCO,SUN,0
2021-04-08T09,ERCO,SUN,0
2021-04-08T10,ERCO,SUN,0
2021-04-08T11,ERCO,SUN,0
2021-04-08T12,ERCO,SUN,0
2021-04-08T13,ERCO,SUN,135
2021-04-08T14,ERCO,SUN,2412
2021-04-08T15,ERCO,SUN,4594
2021-04-08T16,ERCO,SUN,5120
2021-04-08T17,ERCO,SUN,5199
2021-04-08T18,ERCO,SUN,5205
2021-04-08T19,ERCO,SUN,5198
2021-04-08T20,ERCO,SUN,5241
2021-04-08T21,ERCO,SUN,5149
2021-04-08T22,ERCO,SUN,4871
2021-04-08T23,ERCO,SUN,4416
2021-04-09T00,ERCO,SUN,3063
2021-04-09T01,ERCO,SUN,815
2021-04-09T02,ERCO,SUN,13
2021-04-09T03,ERCO,SUN,0
2021-04-09T04,ERCO,SUN,0
2021-04-09T05,ERCO,SUN,0
2021-04-09T06,ERCO,SUN,0
2021-04-09T07,ERCO,SUN,0
2021-04-09T08,ERCO,SUN,0
2021-04-09T09,ERCO,SUN,0
2021-04-09T10,ERCO,SUN,0
2021-04-09T11,ERCO,SUN,0
2021-04-09T12,ERCO,SUN,0
2021-04-09T13,ERCO,SUN,79
2021-04-09T14,ERCO,SUN,1914
2021-04-09T15,ERCO,SUN,3541
2021-04-09T16,ERCO,SUN,3083
2021-04-09T17,ERCO,SUN,2855
2021-04-09T18,ERCO,SUN,2891
2021-04-09T19,ERCO,SUN,3045
2021-04-09T20,ERCO,SUN,2602
2021-04-09T21,ERCO,SUN,1941
2021-04-09T22,ERCO,SUN,943
2021-04-09T23,ERCO,SUN,614
2021-04-10T00,ERCO,SUN,424
2021-04-10T01,ERCO,SUN,127
2021-04-10T02,ERCO,SUN,3
2021-04-10T03,ERCO,SUN,1
2021-04-10T04,ERCO,SUN,1
2021-04-10T05,ERCO,SUN,1
2021-04-10T06,ERCO,SUN,1
2021-04-10T07,ERCO,SUN,1
2021-04-10T08,ERCO,SUN,1
2021-04-10T09,ERCO,SUN,1
2021-04-10T10,ERCO,SUN,1
2021-04-10T11,ERCO,SUN,1
2021-04-10T12,ERCO,SUN,1
2021-04-10T13,ERCO,SUN,151
2021-04-10T14,ERCO,SUN,2552
2021-04-10T15,ERCO,SUN,4968
2021-04-10T16,ERCO,SUN,5364
2021-04-10T17,ERCO,SUN,5439
2021-04-10T18,ERCO,SUN,5506
2021-04-10T19,ERCO,SUN,5532
2021-04-10T20,ERCO,SUN,5537
2021-04-10T21,ERCO,SUN,5537
2021-04-10T22,ERCO,SUN,5497
2021-04-10T23,ERCO,SUN,5420
2021-04-11T00,ERCO,SUN,4412
2021-04-11T01,ERCO,SUN,1304
2021-04-11T02,ERCO,SUN,9
2021-04-11T03,ERCO,SUN,0
2021-04-11T04,ERCO,SUN,0
2021-04-11T05,ERCO,SUN,0
2021-04-11T06,ERCO,SUN,0
2021-04-11T07,ERCO,SUN,0
2021-04-11T08,ERCO,SUN,0
2021-04-11T09,ERCO,SUN,0
2021-04-11T10,ERCO,SUN,0
2021-04-11T11,ERCO,SUN,0
2021-04-11T12,ERCO,SUN,0
2021-04-11T13,ERCO,SUN,133
2021-04-11T14,ERCO,SUN,1932
2021-04-11T15,ERCO,SUN,3674
2021-04-11T16,ERCO,SUN,3537
2021-04-11T17,ERCO,SUN,4430
2021-04-11T18,ERCO,SUN,5274
2021-04-11T19,ERCO,SUN,5419
2021-04-11T20,ERCO,SUN,5409
2021-04-11T21,ERCO,SUN,5033
2021-04-11T22,ERCO,SUN,4711
2021-04-11T23,ERCO,SUN,4516
2021-04-12T00,ERCO,SUN,3176
2021-04-12T01,ERCO,SUN,783
2021-04-12T02,ERCO,SUN,4
2021-04-12T03,ERCO,SUN,0
2021-04-12T04,ERCO,SUN,0
2021-04-12T05,ERCO,SUN,0
2021-04-12T06,ERCO,SUN,0
2021-04-12T07,ERCO,SUN,0
2021-04-12T08,ERCO,SUN,0
2021-04-12T09,ERCO,SUN,0
2021-04-12T10,ERCO,SUN,0
2021-04-12T11,ERCO,SUN,0
2021-04-12T12,ERCO,SUN,0
2021-04-12T13,ERCO,SUN,85
2021-04-12T14,ERCO,SUN,928
2021-04-12T15,ERCO,SUN,2067
2021-04-12T16,ERCO,SUN,2942
2021-04-12T17,ERCO,SUN,3780
2021-04-12T18,ERCO,SUN,4341
2021-04-12T19,ERCO,SUN,4706
2021-04-12T20,ERCO,SUN,4955
2021-04-12T21,ERCO,SUN,4945
2021-04-12T22,ERCO,SUN,4761
2021-04-12T23,ERCO,SUN,4393
2021-04-13T00,ERCO,SUN,3349
2021-04-13T01,ERCO,SUN,1134
2021-04-13T02,ERCO,SUN,9
2021-04-13T03,ERCO,SUN,0
2021-04-13T04,ERCO,SUN,0
2021-04-13T05,ERCO,SUN,0
2021-04-13T06,ERCO,SUN,0
2021-04-13T07,ERCO,SUN,0
2021-04-13T08,ERCO,SUN,0
2021-04-13T09,ERCO,SUN,0
2021-04-13T10,ERCO,SUN,0
2021-04-13T11,ERCO,SUN,0
2021-04-13T12,ERCO,SUN,0
2021-04-13T13,ERCO,SUN,23
2021-04-13T14,ERCO,SUN,323
2021-04-13T15,ERCO,SUN,745
2021-04-13T16,ERCO,SUN,1144
2021-04-13T17,ERCO,SUN,1637
2021-04-13T18,ERCO,SUN,2215
2021-04-13T19,ERCO,SUN,2461
2021-04-13T20,ERCO,SUN,2169
2021-04-13T21,ERCO,SUN,2110
2021-04-13T22,ERCO,SUN,1986
2021-04-13T23,ERCO,SUN,1684
2021-04-14T00,ERCO,SUN,1047
2021-04-14T01,ERCO,SUN,233
2021-04-14T02,ERCO,SUN,2
2021-04-14T03,ERCO,SUN,0
2021-04-14T04,ERCO,SUN,0
2021-04-14T05,ERCO,SUN,0
2021-04-14T06,ERCO,SUN,0
2021-04-14T07,ERCO,SUN,0
2021-04-14T08,ERCO,SUN,0
2021-04-14T09,ERCO,SUN,0
2021-04-14T10,ERCO,SUN,0
2021-04-14T11,ERCO,SUN,0
2021-04-14T12,ERCO,SUN,0
2021-04-14T13,ERCO,SUN,9
2021-04-14T14,ERCO,SUN,177
2021-04-14T15,ERCO,SUN,476
2021-04-14T16,ERCO,SUN,871
2021-04-14T17,ERCO,SUN,1375
2021-04-14T18,ERCO,SUN,2219
2021-04-14T19,ERCO,SUN,2893
2021-04-14T20,ERCO,SUN,3031
2021-04-14T21,ERCO,SUN,2854
2021-04-14T22,ERCO,SUN,2636
2021-04-14T23,ERCO,SUN,2073
2021-04-15T00,ERCO,SUN,1153
2021-04-15T01,ERCO,SUN,471
2021-04-15T02,ERCO,SUN,6
2021-04-15T03,ERCO,SUN,0
2021-04-15T04,ERCO,SUN,0
2021-04-15T05,ERCO,SUN,0
2021-04-15T06,ERCO,SUN,0
2021-04-15T07,ERCO,SUN,0
2021-04-15T08,ERCO,SUN,0
2021-04-15T09,ERCO,SUN,0
2021-04-15T10,ERCO,SUN,0
2021-04-15T11,ERCO,SUN,0
2021-04-15T12,ERCO,SUN,0
2021-04-15T13,ERCO,SUN,33
2021-04-15T14,ERCO,SUN,205
2021-04-15T15,ERCO,SUN,432
2021-04-15T16,ERCO,SUN,679
2021-04-15T17,ERCO,SUN,984
2021-04-15T18,ERCO,SUN,1205
2021-04-15T19,ERCO,SUN,1250
2021-04-15T20,ERCO,SUN,1374
2021-04-15T21,ERCO,SUN,1311
2021-04-15T22,ERCO,SUN,1176
2021-04-15T23,ERCO,SUN,651
2021-04-16T00,ERCO,SUN,249
2021-04-16T01,ERCO,SUN,69
2021-04-16T02,ERCO,SUN,1
2021-04-16T03,ERCO,SUN,0
2021-04-16T04,ERCO,SUN,0
2021-04-16T05,ERCO,SUN,0
2021-04-16T06,ERCO,SUN,0
2021-04-16T07,ERCO,SUN,0
2021-04-16T08,ERCO,SUN,0
2021-04-16T09,ERCO,SUN,0
2021-04-16T10,ERCO,SUN,0
2021-04-16T11,ERCO,SUN,0
2021-04-16T12,ERCO,SUN,0
2021-04-16T13,ERCO,SUN,20
2021-04-16T14,ERCO,SUN,311
2021-04-16T15,ERCO,SUN,829
2021-04-16T16,ERCO,SUN,1624
2021-04-16T17,ERCO,SUN,2191
2021-04-16T18,ERCO,SUN,2481
2021-04-16T19,ERCO,SUN,2581
2021-04-16T20,ERCO,SUN,1948
2021-04-16T21,ERCO,SUN,1030
2021-04-16T22,ERCO,SUN,788
2021-04-16T23,ERCO,SUN,499
2021-04-17T00,ERCO,SUN,286
2021-04-17T01,ERCO,SUN,140
2021-04-17T02,ERCO,SUN,3
2021-04-17T03,ERCO,SUN,0
2021-04-17T04,ERCO,SUN,0
2021-04-17T05,ERCO,SUN,0
2021-04-17T06,ERCO,SUN,0
2021-04-17T07,ERCO,SUN,0
2021-04-17T08,ERCO,SUN,0
2021-04-17T09,ERCO,SUN,0
2021-04-17T10,ERCO,SUN,0
2021-04-17T11,ERCO,SUN,0
2021-04-17T12,ERCO,SUN,0
2021-04-17T13,ERCO,SUN,62
2021-04-17T14,ERCO,SUN,1086
2021-04-17T15,ERCO,SUN,2030
2021-04-17T16,ERCO,SUN,2453
2021-04-17T17,ERCO,SUN,2785
2021-04-17T18,ERCO,SUN,3084
2021-04-17T19,ERCO,SUN,2749
2021-04-17T20,ERCO,SUN,2753
2021-04-17T21,ERCO,SUN,2792
2021-04-17T22,ERCO,SUN,2270
2021-04-17T23,ERCO,SUN,1407
2021-04-18T00,ERCO,SUN,1058
2021-04-18T01,ERCO,SUN,519
2021-04-18T02,ERCO,SUN,12
2021-04-18T03,ERCO,SUN,0
2021-04-18T04,ERCO,SUN,0
2021-04-18T05,ERCO,SUN,0
2021-04-18T06,ERCO,SUN,0
2021-04-18T07,ERCO,SUN,0
2021-04-18T08,ERCO,SUN,0
2021-04-18T09,ERCO,SUN,0
2021-04-18T10,ERCO,SUN,0
2021-04-18T11,ERCO,SUN,0
2021-04-18T12,ERCO,SUN,0
2021-04-18T13,ERCO,SUN,151
2021-04-18T14,ERCO,SUN,1151
2021-04-18T15,ERCO,SUN,2365
2021-04-18T16,ERCO,SUN,3133
2021-04-18T17,ERCO,SUN,3711
2021-04-18T18,ERCO,SUN,3988
2021-04-18T19,ERCO,SUN,4207
2021-04-18T20,ERCO,SUN,4434
2021-04-18T21,ERCO,SUN,4701
2021-04-18T22,ERCO,SUN,4899
2021-04-18T23,ERCO,SUN,4545
2021-04-19T00,ERCO,SUN,3809
2021-04-19T01,ERCO,SUN,1424
2021-04-19T02,ERCO,SUN,18
2021-04-19T03,ERCO,SUN,0
2021-04-19T04,ERCO,SUN,0
2021-04-19T05,ERCO,SUN,0
2021-04-19T06,ERCO,SUN,0
2021-04-19T07,ERCO,SUN,0
2021-04-19T08,ERCO,SUN,0
2021-04-19T09,ERCO,SUN,0
2021-04-19T10,ERCO,SUN,0
2021-04-19T11,ERCO,SUN,0
2021-04-19T12,ERCO,SUN,0
2021-04-19T13,ERCO,SUN,226
2021-04-19T14,ERCO,SUN,1423
2021-04-19T15,ERCO,SUN,2831
2021-04-19T16,ERCO,SUN,3994
2021-04-19T17,ERCO,SUN,4916
2021-04-19T18,ERCO,SUN,5195
2021-04-19T19,ERCO,SUN,5299
2021-04-19T20,ERCO,SUN,5041
2021-04-19T21,ERCO,SUN,4699
