Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,566231,-,-,-,33.57,-101.86,-6,983,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Cloud Type,Temperature
2022,1,1,0,30,0,3.1,7,9.200000000000001
2022,1,1,1,30,0,4.7,8,9.5
2022,1,1,2,30,0,5.800000000000001,0,9.700000000000001
2022,1,1,3,30,0,5.9,8,9.200000000000001
2022,1,1,4,30,0,5.9,5,8.3
2022,1,1,5,30,0,5.9,0,7.2
2022,1,1,6,30,0,5.6000000000000005,0,6.300000000000001
2022,1,1,7,30,0,5.4,0,6.1000000000000005
2022,1,1,8,30,85,5.5,0,7.4
2022,1,1,9,30,262,5.9,0,9.9
2022,1,1,10,30,264,5.800000000000001,3,12.200000000000001
2022,1,1,11,30,338,5.1000000000000005,4,13.700000000000001
2022,1,1,12,30,546,4.3,0,14.5
2022,1,1,13,30,513,4.4,0,14.9
2022,1,1,14,30,349,5,4,14.700000000000001
2022,1,1,15,30,100,4.800000000000001,8,13.3
2022,1,1,16,30,47,4.4,8,9.9
2022,1,1,17,30,13,5.6000000000000005,8,4.9
2022,1,1,18,30,0,7.300000000000001,5,0
2022,1,1,19,30,0,7.9,4,-3.7
2022,1,1,20,30,0,7.800000000000001,4,-5.800000000000001
2022,1,1,21,30,0,7.5,4,-6.5
2022,1,1,22,30,0,7.1000000000000005,5,-6.800000000000001
2022,1,1,23,30,0,6.4,0,-6.9
2022,1,2,0,30,0,5.9,0,-7.2
2022,1,2,1,30,0,5.5,0,-7.300000000000001
2022,1,2,2,30,0,5.1000000000000005,0,-7.300000000000001
2022,1,2,3,30,0,4.6000000000000005,0,-7.4
2022,1,2,4,30,0,4.1000000000000005,0,-7.6000000000000005
2022,1,2,5,30,0,3.6,0,-7.7
2022,1,2,6,30,0,3.4000000000000004,7,-7.7
2022,1,2,7,30,0,3.7,4,-7.2
2022,1,2,8,30,45,4.3,4,-5.2
2022,1,2,9,30,135,4.7,4,-1.9000000000000001
2022,1,2,10,30,453,4.6000000000000005,0,1.2000000000000002
2022,1,2,11,30,568,4.4,0,3.6
2022,1,2,12,30,621,4.1000000000000005,0,5.300000000000001
2022,1,2,13,30,611,3.7,0,6.5
2022,1,2,14,30,536,3.3000000000000003,0,7.2
2022,1,2,15,30,403,2.6,0,7.1000000000000005
2022,1,2,16,30,227,1.6,0,5.1000000000000005
2022,1,2,17,30,45,1.2000000000000002,0,2.8000000000000003
2022,1,2,18,30,0,1.3,0,1.7000000000000002
2022,1,2,19,30,0,1.4000000000000001,0,0.9
2022,1,2,20,30,0,1.4000000000000001,0,0.2
2022,1,2,21,30,0,1.4000000000000001,0,-0.4
2022,1,2,22,30,0,1.5,0,-1
2022,1,2,23,30,0,1.5,0,-1.8
2022,1,3,0,30,0,1.5,0,-2.5
2022,1,3,1,30,0,1.6,0,-3
2022,1,3,2,30,0,1.8,0,-3.4000000000000004
2022,1,3,3,30,0,1.9000000000000001,0,-3.6
2022,1,3,4,30,0,2,0,-3.9000000000000004
2022,1,3,5,30,0,1.9000000000000001,0,-4.2
2022,1,3,6,30,0,1.9000000000000001,0,-4.4
2022,1,3,7,30,0,2.4000000000000004,0,-3.4000000000000004
2022,1,3,8,30,77,3,0,-1
2022,1,3,9,30,278,3,0,2.2
2022,1,3,10,30,444,3.3000000000000003,0,5.9
2022,1,3,11,30,563,4.2,0,8.8
2022,1,3,12,30,621,4.800000000000001,0,10.5
2022,1,3,13,30,612,5.2,0,11.600000000000001
2022,1,3,14,30,539,5.300000000000001,0,12.100000000000001
2022,1,3,15,30,407,4.6000000000000005,0,11.5
2022,1,3,16,30,222,3.1,0,8.3
2022,1,3,17,30,33,2.3000000000000003,0,4.6000000000000005
2022,1,3,18,30,0,2.6,7,3.2
2022,1,3,19,30,0,2.9000000000000004,0,2.6
2022,1,3,20,30,0,3.1,0,2.1
2022,1,3,21,30,0,3.5,0,1.7000000000000002
2022,1,3,22,30,0,3.9000000000000004,0,1.4000000000000001
2022,1,3,23,30,0,4.2,0,1
2022,1,4,0,30,0,4.3,0,0.4
2022,1,4,1,30,0,4.3,0,-0.30000000000000004
2022,1,4,2,30,0,4.1000000000000005,0,-1
2022,1,4,3,30,0,3.9000000000000004,0,-1.7000000000000002
2022,1,4,4,30,0,3.8000000000000003,0,-2.1
2022,1,4,5,30,0,4,0,-2.4000000000000004
2022,1,4,6,30,0,4.2,0,-2.3000000000000003
2022,1,4,7,30,0,4.7,7,-1.2000000000000002
2022,1,4,8,30,58,5.4,7,1.5
2022,1,4,9,30,199,5.7,8,5.6000000000000005
2022,1,4,10,30,366,6,7,10.5
2022,1,4,11,30,553,7,0,15.100000000000001
2022,1,4,12,30,606,7.9,0,18.2
2022,1,4,13,30,596,8.200000000000001,0,19.6
2022,1,4,14,30,535,8,0,19.700000000000003
2022,1,4,15,30,405,6.7,0,18.5
2022,1,4,16,30,230,4.4,0,14.700000000000001
2022,1,4,17,30,47,3.2,0,10.600000000000001
2022,1,4,18,30,0,3.5,0,9
2022,1,4,19,30,0,4.1000000000000005,0,8.3
2022,1,4,20,30,0,4.7,4,7.5
2022,1,4,21,30,0,5,4,6.9
2022,1,4,22,30,0,5.1000000000000005,0,6.300000000000001
2022,1,4,23,30,0,5.2,3,5.6000000000000005
2022,1,5,0,30,0,5.2,0,4.9
