Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,556771,-,-,-,31.13,-102.22,-6,758,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Cloud Type,Temperature
2021,1,1,0,30,0,2.1,0,-5.9
2021,1,1,1,30,0,2.2,0,-6.5
2021,1,1,2,30,0,2.2,0,-6.9
2021,1,1,3,30,0,2.2,0,-7.2
2021,1,1,4,30,0,2.2,0,-7.6000000000000005
2021,1,1,5,30,0,2.1,0,-7.7
2021,1,1,6,30,0,2.1,0,-7.800000000000001
2021,1,1,7,30,0,2.1,0,-7.5
2021,1,1,8,30,108,2.2,0,-5.2
2021,1,1,9,30,294,2.8000000000000003,0,-1.5
2021,1,1,10,30,384,2.9000000000000004,4,0.9
2021,1,1,11,30,545,2.4000000000000004,0,1.8
2021,1,1,12,30,597,2,4,2.5
2021,1,1,13,30,584,1.6,4,3.1
2021,1,1,14,30,569,1.4000000000000001,0,3.5
2021,1,1,15,30,439,1.3,0,3.7
2021,1,1,16,30,254,1.2000000000000002,0,3.4000000000000004
2021,1,1,17,30,62,1.3,0,2.2
2021,1,1,18,30,0,1.5,0,0.5
2021,1,1,19,30,0,1.7000000000000002,0,-1
2021,1,1,20,30,0,1.8,0,-2
2021,1,1,21,30,0,1.8,0,-2.8000000000000003
2021,1,1,22,30,0,1.9000000000000001,0,-3.4000000000000004
2021,1,1,23,30,0,1.9000000000000001,0,-3.8000000000000003
2021,1,2,0,30,0,1.8,0,-3.8000000000000003
2021,1,2,1,30,0,1.7000000000000002,0,-3.7
2021,1,2,2,30,0,1.7000000000000002,0,-3.8000000000000003
2021,1,2,3,30,0,1.8,0,-4.5
2021,1,2,4,30,0,2,0,-5.4
2021,1,2,5,30,0,2.1,0,-6.1000000000000005
2021,1,2,6,30,0,2.1,0,-6.4
2021,1,2,7,30,0,2.2,0,-5.800000000000001
2021,1,2,8,30,103,2.6,0,-3
2021,1,2,9,30,304,3,0,0.5
2021,1,2,10,30,479,2.9000000000000004,0,2.5
2021,1,2,11,30,604,2.7,0,3.7
2021,1,2,12,30,666,2.7,0,4.9
2021,1,2,13,30,658,2.8000000000000003,0,6.300000000000001
2021,1,2,14,30,581,2.7,0,7.6000000000000005
2021,1,2,15,30,446,2.1,0,8.1
2021,1,2,16,30,261,1.6,0,6.300000000000001
2021,1,2,17,30,66,1.8,0,3.2
2021,1,2,18,30,0,2.1,0,1.4000000000000001
2021,1,2,19,30,0,2.3000000000000003,0,1.1
2021,1,2,20,30,0,2.7,0,1.5
2021,1,2,21,30,0,3,7,2.3000000000000003
2021,1,2,22,30,0,3,7,2.8000000000000003
2021,1,2,23,30,0,2.9000000000000004,0,2.9000000000000004
2021,1,3,0,30,0,3.1,0,2.9000000000000004
2021,1,3,1,30,0,3.2,0,2.7
2021,1,3,2,30,0,3.2,0,2.2
2021,1,3,3,30,0,3.2,0,1.7000000000000002
2021,1,3,4,30,0,3.3000000000000003,0,1.5
2021,1,3,5,30,0,3.4000000000000004,0,1.2000000000000002
2021,1,3,6,30,0,3.3000000000000003,0,0.8
2021,1,3,7,30,0,3.5,0,1.1
2021,1,3,8,30,108,3.8000000000000003,0,2.8000000000000003
2021,1,3,9,30,307,3.7,0,5
