Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,575848,-,-,-,32.25,-101.5,-6,756,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Cloud Type,Temperature
2022,1,1,0,30,0,3.1,7,11.600000000000001
2022,1,1,1,30,0,3.5,8,11.3
2022,1,1,2,30,0,3.7,8,11.4
2022,1,1,3,30,0,4.2,0,11.600000000000001
2022,1,1,4,30,0,3.8000000000000003,5,10.8
2022,1,1,5,30,0,3.3000000000000003,0,9.3
2022,1,1,6,30,0,3.4000000000000004,0,8.3
2022,1,1,7,30,0,4.2,0,8.5
2022,1,1,8,30,100,5.4,0,10.3
2022,1,1,9,30,283,6.800000000000001,0,12.9
2022,1,1,10,30,446,7.6000000000000005,0,15.3
2022,1,1,11,30,561,7.7,0,17
2022,1,1,12,30,615,7.6000000000000005,0,18.400000000000002
2022,1,1,13,30,603,7.6000000000000005,0,19.3
2022,1,1,14,30,528,7.5,0,19.5
2022,1,1,15,30,393,7.1000000000000005,0,19
2022,1,1,16,30,218,5.7,0,17.1
2022,1,1,17,30,37,4.2,0,14.5
2022,1,1,18,30,0,4.1000000000000005,3,12.8
2022,1,1,19,30,0,4.9,4,11.100000000000001
2022,1,1,20,30,0,5.7,4,8.4
2022,1,1,21,30,0,6.2,5,4.800000000000001
2022,1,1,22,30,0,7,0,0.9
2022,1,1,23,30,0,7.4,0,-2.3000000000000003
2022,1,2,0,30,0,6.9,0,-4
2022,1,2,1,30,0,6.2,0,-4.6000000000000005
2022,1,2,2,30,0,5.9,0,-4.800000000000001
2022,1,2,3,30,0,5.7,0,-5.2
2022,1,2,4,30,0,5.4,0,-5.6000000000000005
2022,1,2,5,30,0,4.7,0,-6
2022,1,2,6,30,0,3.8000000000000003,0,-6.300000000000001
2022,1,2,7,30,0,3.6,0,-6
2022,1,2,8,30,105,4.3,0,-4.3
2022,1,2,9,30,301,4.6000000000000005,0,-1.5
2022,1,2,10,30,470,4.3,0,1.5
2022,1,2,11,30,589,4,0,3.9000000000000004
2022,1,2,12,30,645,3.9000000000000004,0,5.800000000000001
2022,1,2,13,30,634,3.7,0,7.1000000000000005
2022,1,2,14,30,556,3.4000000000000004,0,7.7
2022,1,2,15,30,419,3.1,0,7.7
2022,1,2,16,30,238,2,0,5.800000000000001
2022,1,2,17,30,52,1.3,0,3
2022,1,2,18,30,0,1.3,0,1.6
2022,1,2,19,30,0,1.3,0,0.9
2022,1,2,20,30,0,1.3,0,0.4
2022,1,2,21,30,0,1.4000000000000001,0,0
2022,1,2,22,30,0,1.4000000000000001,0,-0.6000000000000001
2022,1,2,23,30,0,1.5,0,-1.3
2022,1,3,0,30,0,1.7000000000000002,0,-1.8
2022,1,3,1,30,0,2,0,-2
2022,1,3,2,30,0,2.2,0,-2.4000000000000004
2022,1,3,3,30,0,2.1,0,-3
2022,1,3,4,30,0,1.9000000000000001,0,-3.6
2022,1,3,5,30,0,1.7000000000000002,0,-4.1000000000000005
2022,1,3,6,30,0,1.6,0,-4.4
2022,1,3,7,30,0,1.8,0,-3.3000000000000003
2022,1,3,8,30,102,2.3000000000000003,0,-0.5
2022,1,3,9,30,300,2.7,0,3
2022,1,3,10,30,469,3.4000000000000004,0,7
2022,1,3,11,30,589,4.2,0,10.200000000000001
2022,1,3,12,30,646,4.5,0,12
2022,1,3,13,30,636,4.6000000000000005,0,13.200000000000001
2022,1,3,14,30,560,4.5,0,13.700000000000001
2022,1,3,15,30,405,3.9000000000000004,0,13.200000000000001
2022,1,3,16,30,189,2.5,8,10.3
2022,1,3,17,30,36,1.7000000000000002,8,7.2
2022,1,3,18,30,0,2,8,6.300000000000001
2022,1,3,19,30,0,2.4000000000000004,7,6
2022,1,3,20,30,0,3,7,5.5
2022,1,3,21,30,0,3.4000000000000004,8,4.6000000000000005
2022,1,3,22,30,0,3.6,8,3.5
2022,1,3,23,30,0,3.8000000000000003,0,2.6
2022,1,4,0,30,0,4.1000000000000005,0,2
2022,1,4,1,30,0,4.2,0,1.3
2022,1,4,2,30,0,4.1000000000000005,0,0.6000000000000001
2022,1,4,3,30,0,3.9000000000000004,0,-0.1
2022,1,4,4,30,0,3.8000000000000003,0,-0.7000000000000001
2022,1,4,5,30,0,3.9000000000000004,0,-1
2022,1,4,6,30,0,4,0,-1.3
2022,1,4,7,30,0,4.4,0,-0.8
2022,1,4,8,30,107,4.800000000000001,0,1.5
2022,1,4,9,30,230,5.2,7,5.5
2022,1,4,10,30,363,5.7,3,10.200000000000001
2022,1,4,11,30,551,6,0,14.4
2022,1,4,12,30,641,6.300000000000001,0,17.7
2022,1,4,13,30,627,6.4,0,19.900000000000002
2022,1,4,14,30,552,6.300000000000001,0,21
2022,1,4,15,30,417,4.9,0,20.1
2022,1,4,16,30,239,3,0,16.1
2022,1,4,17,30,54,2.3000000000000003,0,11.8
2022,1,4,18,30,0,2.6,0,10.200000000000001
2022,1,4,19,30,0,2.8000000000000003,0,9.4
2022,1,4,20,30,0,3.1,0,8.6
2022,1,4,21,30,0,3.4000000000000004,0,7.800000000000001
2022,1,4,22,30,0,3.7,0,7.2
2022,1,4,23,30,0,3.8000000000000003,0,6.5
2022,1,5,0,30,0,3.8000000000000003,0,5.800000000000001
2022,1,5,1,30,0,3.8000000000000003,0,5.2
2022,1,5,2,30,0,3.6,0,4.5
2022,1,5,3,30,0,3.5,0,3.9000000000000004
2022,1,5,4,30,0,3.7,0,3.5
2022,1,5,5,30,0,4,0,3.2
2022,1,5,6,30,0,4.2,0,2.7
2022,1,5,7,30,0,4.6000000000000005,0,2.7
2022,1,5,8,30,86,5.5,0,3.8000000000000003
2022,1,5,9,30,270,5.800000000000001,0,5.7
2022,1,5,10,30,456,5.1000000000000005,0,7.800000000000001
2022,1,5,11,30,571,4.1000000000000005,0,9.8
2022,1,5,12,30,628,3,0,11.5
2022,1,5,13,30,618,1.9000000000000001,0,12.700000000000001
2022,1,5,14,30,541,1.2000000000000002,0,13.3
2022,1,5,15,30,410,1.1,0,13.3
2022,1,5,16,30,236,0.9,0,11.8
2022,1,5,17,30,55,0.7000000000000001,0,9.9
2022,1,5,18,30,0,0.8,0,8.6
2022,1,5,19,30,0,1.1,0,7.4
2022,1,5,20,30,0,1.3,0,6.300000000000001
2022,1,5,21,30,0,1.5,0,5.4
2022,1,5,22,30,0,1.7000000000000002,0,4.7
2022,1,5,23,30,0,2.2,0,4.6000000000000005
2022,1,6,0,30,0,2.6,0,4.7
2022,1,6,1,30,0,2.7,0,4.3
2022,1,6,2,30,0,2.7,0,3.7
2022,1,6,3,30,0,2.9000000000000004,0,3.3000000000000003
2022,1,6,4,30,0,3.6,0,2.8000000000000003
2022,1,6,5,30,0,4.9,0,1.7000000000000002
2022,1,6,6,30,0,6.5,0,-0.6000000000000001
2022,1,6,7,30,0,7.300000000000001,0,-3.1
2022,1,6,8,30,83,7.300000000000001,0,-4
2022,1,6,9,30,270,6.9,0,-3.4000000000000004
2022,1,6,10,30,371,6.4,4,-2.1
2022,1,6,11,30,570,6,0,-0.6000000000000001
2022,1,6,12,30,627,5.5,0,0.7000000000000001
2022,1,6,13,30,618,5,0,1.7000000000000002
2022,1,6,14,30,544,4.6000000000000005,0,2.2
2022,1,6,15,30,411,4.2,0,2
2022,1,6,16,30,236,3.4000000000000004,0,1
2022,1,6,17,30,56,2.3000000000000003,0,-0.6000000000000001
2022,1,6,18,30,0,1.8,0,-1.8
2022,1,6,19,30,0,1.9000000000000001,0,-2.4000000000000004
2022,1,6,20,30,0,2,0,-3
2022,1,6,21,30,0,2,0,-3.4000000000000004
2022,1,6,22,30,0,1.8,0,-3.8000000000000003
2022,1,6,23,30,0,1.7000000000000002,0,-4.2
2022,1,7,0,30,0,1.6,0,-4.5
2022,1,7,1,30,0,1.5,0,-4.800000000000001
2022,1,7,2,30,0,1.4000000000000001,0,-5
2022,1,7,3,30,0,1.5,0,-5.2
2022,1,7,4,30,0,1.7000000000000002,0,-5.4
2022,1,7,5,30,0,1.8,0,-5.6000000000000005
2022,1,7,6,30,0,2,0,-5.7
2022,1,7,7,30,0,2.4000000000000004,7,-5.300000000000001
2022,1,7,8,30,99,2.9000000000000004,0,-3.4000000000000004
2022,1,7,9,30,290,3.3000000000000003,0,-0.2
2022,1,7,10,30,458,3.6,0,3.4000000000000004
2022,1,7,11,30,581,3.8000000000000003,0,6.800000000000001
2022,1,7,12,30,639,3.9000000000000004,0,9.8
2022,1,7,13,30,631,4,0,12.200000000000001
2022,1,7,14,30,556,4.1000000000000005,0,13.8
2022,1,7,15,30,422,3.5,0,14
2022,1,7,16,30,244,2.3000000000000003,0,11.100000000000001
2022,1,7,17,30,59,2,0,7.5
2022,1,7,18,30,0,2.6,0,6.300000000000001
2022,1,7,19,30,0,3.4000000000000004,0,6
2022,1,7,20,30,0,4.1000000000000005,0,5.5
2022,1,7,21,30,0,4.5,0,4.800000000000001
2022,1,7,22,30,0,4.5,0,4.1000000000000005
2022,1,7,23,30,0,4.3,0,3.5
2022,1,8,0,30,0,4.1000000000000005,0,3
2022,1,8,1,30,0,3.9000000000000004,0,2.6
2022,1,8,2,30,0,3.8000000000000003,0,2.1
2022,1,8,3,30,0,3.8000000000000003,0,1.8
2022,1,8,4,30,0,3.8000000000000003,0,1.5
2022,1,8,5,30,0,3.7,0,1.1
2022,1,8,6,30,0,3.5,0,0.8
2022,1,8,7,30,0,3.9000000000000004,0,1.4000000000000001
2022,1,8,8,30,100,4.3,0,3.8000000000000003
2022,1,8,9,30,290,4.2,0,7.7
2022,1,8,10,30,382,4.3,0,12.700000000000001
2022,1,8,11,30,577,4.800000000000001,0,17.3
2022,1,8,12,30,635,5.5,0,20.5
2022,1,8,13,30,627,5.9,0,22.200000000000003
2022,1,8,14,30,557,5.9,0,22.700000000000003
2022,1,8,15,30,423,4.9,0,22
2022,1,8,16,30,245,3.3000000000000003,0,18.5
2022,1,8,17,30,59,2.6,0,14.5
2022,1,8,18,30,0,2.8000000000000003,0,13.100000000000001
2022,1,8,19,30,0,3,0,12.5
2022,1,8,20,30,0,3.2,0,11.700000000000001
2022,1,8,21,30,0,3.3000000000000003,0,11.3
2022,1,8,22,30,0,3.4000000000000004,0,10.8
2022,1,8,23,30,0,3.2,0,9.9
2022,1,9,0,30,0,3.1,8,9.200000000000001
2022,1,9,1,30,0,3.1,7,8.6
2022,1,9,2,30,0,3.4000000000000004,8,7.800000000000001
2022,1,9,3,30,0,4.5,7,7.4
2022,1,9,4,30,0,5.6000000000000005,4,6.800000000000001
2022,1,9,5,30,0,5.9,0,5.6000000000000005
2022,1,9,6,30,0,5.9,0,4.7
2022,1,9,7,30,0,6.2,5,4.3
2022,1,9,8,30,56,6.7,8,4.5
2022,1,9,9,30,187,7,8,5.2
2022,1,9,10,30,213,7,7,6
2022,1,9,11,30,230,6.800000000000001,7,6.9
2022,1,9,12,30,132,6.5,7,7.6000000000000005
2022,1,9,13,30,142,6.2,8,8
2022,1,9,14,30,319,5.9,8,8.1
2022,1,9,15,30,307,5.6000000000000005,8,7.9
2022,1,9,16,30,145,4.800000000000001,8,7.1000000000000005
2022,1,9,17,30,35,3.7,8,5.6000000000000005
2022,1,9,18,30,0,2.9000000000000004,8,4.2
2022,1,9,19,30,0,2.8000000000000003,8,3.3000000000000003
2022,1,9,20,30,0,2.9000000000000004,8,2.8000000000000003
2022,1,9,21,30,0,3,4,2.7
2022,1,9,22,30,0,2.7,8,2.4000000000000004
2022,1,9,23,30,0,2.5,7,2
2022,1,10,0,30,0,2.3000000000000003,7,1.6
2022,1,10,1,30,0,2.2,4,1.2000000000000002
2022,1,10,2,30,0,2.2,8,0.6000000000000001
2022,1,10,3,30,0,2.1,8,-0.4
2022,1,10,4,30,0,2,8,-1.4000000000000001
2022,1,10,5,30,0,2,8,-2.2
2022,1,10,6,30,0,2,8,-2.7
2022,1,10,7,30,0,2.5,7,-2
2022,1,10,8,30,42,3,8,0.2
2022,1,10,9,30,104,2.7,7,3.1
2022,1,10,10,30,207,2,7,6.1000000000000005
2022,1,10,11,30,254,1.5,7,8.6
2022,1,10,12,30,317,1.4000000000000001,8,10.5
2022,1,10,13,30,544,1.5,0,11.600000000000001
2022,1,10,14,30,536,1.3,0,11.8
2022,1,10,15,30,413,1.1,0,11.5
2022,1,10,16,30,247,0.8,0,10.100000000000001
2022,1,10,17,30,63,0.7000000000000001,0,8.3
2022,1,10,18,30,0,0.9,0,7.1000000000000005
2022,1,10,19,30,0,1,0,6.1000000000000005
2022,1,10,20,30,0,1.1,0,5.1000000000000005
2022,1,10,21,30,0,1.2000000000000002,8,3.8000000000000003
2022,1,10,22,30,0,1.3,7,2.6
2022,1,10,23,30,0,1.4000000000000001,8,2
2022,1,11,0,30,0,1.6,8,1.9000000000000001
2022,1,11,1,30,0,1.7000000000000002,0,2.1
2022,1,11,2,30,0,1.8,8,2.4000000000000004
2022,1,11,3,30,0,1.8,7,2.5
2022,1,11,4,30,0,1.7000000000000002,7,2.4000000000000004
2022,1,11,5,30,0,1.6,8,2.2
2022,1,11,6,30,0,1.5,8,2
2022,1,11,7,30,0,2.1,5,2.8000000000000003
2022,1,11,8,30,22,3.3000000000000003,5,4.800000000000001
2022,1,11,9,30,115,4.3,8,7.1000000000000005
2022,1,11,10,30,80,4.800000000000001,8,9.4
2022,1,11,11,30,196,4.9,8,11.3
2022,1,11,12,30,369,4.9,3,12.8
2022,1,11,13,30,617,4.800000000000001,0,13.600000000000001
2022,1,11,14,30,548,4.5,0,13.8
2022,1,11,15,30,402,4.1000000000000005,0,13.3
2022,1,11,16,30,246,2.9000000000000004,0,11.200000000000001
2022,1,11,17,30,63,2.1,0,8.200000000000001
2022,1,11,18,30,0,2.4000000000000004,0,6.7
2022,1,11,19,30,0,2.8000000000000003,8,5.9
2022,1,11,20,30,0,2.8000000000000003,8,5.1000000000000005
2022,1,11,21,30,0,2.6,8,4.3
2022,1,11,22,30,0,2.5,7,3.7
2022,1,11,23,30,0,2.6,7,3.3000000000000003
2022,1,12,0,30,0,2.7,7,3.1
2022,1,12,1,30,0,2.6,6,2.9000000000000004
2022,1,12,2,30,0,2.6,7,2.8000000000000003
2022,1,12,3,30,0,2.2,7,2.5
2022,1,12,4,30,0,1.7000000000000002,0,2
2022,1,12,5,30,0,1.4000000000000001,0,1.2000000000000002
2022,1,12,6,30,0,1.3,0,0.2
2022,1,12,7,30,0,1.6,0,1
2022,1,12,8,30,104,2.1,0,3.5
2022,1,12,9,30,298,2.2,0,6.9
2022,1,12,10,30,472,2.4000000000000004,0,10.9
2022,1,12,11,30,594,2.7,0,14.5
2022,1,12,12,30,655,3.1,0,17.2
2022,1,12,13,30,649,3.3000000000000003,0,18.7
2022,1,12,14,30,576,3.1,0,19.200000000000003
2022,1,12,15,30,443,2.3000000000000003,0,18.7
2022,1,12,16,30,265,1.3,0,16.7
